id,text,anger,disgust,fear,joy,sadness,surprise
chn_train_track_b_00014,"Whatever the premise, what he said was a lawless speech... but this is the level of thought and business of a leading cadre, no matter what consideration he is in, no matter what his intentions are good or bad, this extremely rude one-word speech is a true reflection of the fact that many officials today have no so-called people's service thought, full of mind are official self-awareness...",1,1,0,0,0,0
chn_train_track_b_00015,"You forget who you are, you are dry-cut, you serve the people, you stay in your place, otherwise you go home and sell red roses.",2,0,0,0,0,0
chn_train_track_b_00016,"It's not that it doesn't hurt people, but as a civil servant, it has no legal awareness, it says detention is detention of others, what if it's a bigger official? Under even greater pressure? Did they say that they shot whoever they could kill whoever they could kill? Without legal awareness, an official who has no respect for the law, is a potential criminal, such a person in office is a danger to society.",2,1,0,0,0,0
chn_train_track_b_00017,"I suggest that you study with the Afghans, women must wear a black robe to show their complete absence of origin in order to go out, otherwise it is a wound to the culture, caught in the direct immersion of the pig",2,1,0,0,0,0
chn_train_track_b_00018,"<unk> Where is the meaning of these, is the employment level and salary of the county towns matched, and if so, how?",0,0,0,0,0,0
chn_train_track_b_00019,"There is too much intimidating information, look at such an analysis to wash away the tears, suppress the shock, after a while you can see the result",0,0,1,0,0,0
chn_train_track_b_00020,"We have two cinemas in this county town, and there are only two of them, and it's not the morning, it's the afternoon, and we have to eat, and that's it.",1,0,0,0,0,0
chn_train_track_b_00021,So how much money did you give this honey to you? Don't move your mouth. Implement the action.,1,1,0,0,0,0
chn_train_track_b_00022,"It's a very sad fact that when I was a child, 120 people gathered at my grandmother's house, and the scene will forever remain in the minds of our generation. Ten years later, the family of three celebrated the festival themselves. It's really sad.",0,0,0,0,2,0
chn_train_track_b_00023,"Look, I'm really angry, heartbroken that they didn't destroy this city when it was their home.",3,0,0,0,1,0
chn_train_track_b_00024,"You are a supporter of murderers, I hope your daughter will have such a sweetheart in the future, see if you can raise money when the time comes?",1,0,0,0,0,0
chn_train_track_b_00025,"You deserve to have everything good, I just hope you get better and better",0,0,0,2,0,0
chn_train_track_b_00026,"Simply put, if the medium-high risk area is not cleared continuously for 14 to 21 days, there is still a risk, after all, some cases have tried to test for virility dozens of times in a row.",0,0,0,0,0,0
chn_train_track_b_00027,"There's no case where there's no green card with a star, the housing committee can open a certificate of separation, we're also in a low-risk area, but when we go home, we have to concentrate on quarantine for seven days, so I'd like to ask if that's the case, is it necessary to distinguish between high school and low-risk areas, is it better to be a low-risk area?",1,0,0,0,0,0
chn_train_track_b_00028,"These days because of sick bed, almost did not look at the phone, woke up, learned that Guangzhou unsealed, and then saw this article about the recovery of the 100-year-old man, sent to Weibo to show you to see <unk> just now, I ran to the bathroom to shave off the beard of the chin, the beard of the sea pearl began to accumulate <unk> to this day, should also be shaved off <unk>",0,0,0,0,0,0
chn_train_track_b_00029,"Have you seen the courtroom videos? It's not straightforward how it's going to change because of this, pay more attention to what exactly happened, don't waste all kinds of resources, struggle for what?",1,0,0,0,0,0
chn_train_track_b_00030,"Re-examination of the procedure? Isn't the result re-judged? Oh, is the noodle done? Do you want to donate points?",1,1,0,0,0,0
chn_train_track_b_00031,"Obviously they threw the supplies everywhere and beat us white volunteers, and demanded 200 subsidies per person, to be fair.",1,0,0,0,0,0
chn_train_track_b_00032,"My throat is crying, I have to send it. It's really too bad... I have money to drive a Mercedes, why don't you take it home with you?",1,0,0,0,1,1
chn_train_track_b_00033,What's the big deal? I thought the netizens were attacked and seriously injured.,1,0,0,0,0,1
chn_train_track_b_00034,"Walking through a pine forest, wanting to find you a red leaf, a red leaf, a blessing, borrowing a red leaf to send you a leaf, what do you think?",0,0,0,2,0,0
chn_train_track_b_00035,"<unk> Mainly because I couldn't defend myself <unk>, the other day I also gave me a time and space accompanied by a yellow code today I announced the unlocking <unk> now there is a little <unk>",0,0,0,0,0,2
chn_train_track_b_00036,"Last year, the reconstruction after the disaster was really good! May the deceased rest in peace, the living be strong, thank you to all those who paid for this great earthquake!",0,0,0,1,1,0
chn_train_track_b_00037,"Do a nucleic acid queue for at least two hours! Since the subway and the office building still have to check the nucleic acid for 72 hours, why reduce the nucleic acid checkpoints?",2,1,0,0,0,0
chn_train_track_b_00038,"Listen to the people who like to say good night, it's like the stars in the sky falling down and falling into a dream, only for me alone to shine brightly.",0,0,0,1,0,0
chn_train_track_b_00039,"It's funny, I'm the same, the county house is cheap for about 12 thousand, the center has more than 20 thousand, the suburbs have 10 thousand, the movie tickets are more expensive than in the city.",0,0,0,0,0,0
chn_train_track_b_00040,"This is a complete misunderstanding of the system, 10,000 steps back, the staff who issued this notice of ""stop payroll"", which is also a person within the system, all stopped, all did not work, who was sent this notice?",0,0,0,0,0,0
chn_train_track_b_00041,"You don't have to worry about it every day. I can't even imagine it, even if I see a beautiful woman with two eyes, I won't think of pornography, it's just a drink.",0,0,0,0,0,0
chn_train_track_b_00042,"I still don't understand the reason for the Sun Yat-sen incident, I still support him, but the bloodsucker seems to be unqualified.",0,0,0,0,0,0
chn_train_track_b_00043,"The crowd sought him a thousand times, turned their backs, the lamps blazed, the people laughed, the brows shattered, the autumn water, the soul dreamed of her.",0,0,0,2,0,0
chn_train_track_b_00044,"Cowboy, crying and crying and demanding to be released is you, to be released is you, to be ridiculed is you, am I right?",1,1,0,0,0,0
chn_train_track_b_00045,"May you be at peace and happy, may everything go well, whether now or in the future, we will protect only you.",0,0,0,3,0,0
chn_train_track_b_00046,"Henan used to say that it wouldn't be like a city, it wouldn't be like a city, but the result is still better than singing.",1,0,0,0,0,0
chn_train_track_b_00047,"May you have lights in the dark, rain in the shade, good people on the road, peace and happiness in your life.",0,0,0,1,0,0
chn_train_track_b_00048,"If Jobs had been united earlier, and Cook is now a professional manager, there would be no ideals.",0,0,0,0,0,0
chn_train_track_b_00049,"Allowing yourself to make billions of dollars, but not allowing others, but more than two billion really can do whatever you want, having money can push the ghosts.",1,1,0,0,0,0
chn_train_track_b_00050,"<unk> Efforts don't become useless because your self-righteous <unk> talent decides everything <unk> Talent is important, but the inner love and the later effort can tell everything more than talent <unk> Sometimes you don't succeed, not because you don't have talent, just because you doubt your efforts, doubt yourself <unk> Because of your self-doubt, everything you do becomes futile <unk> Life doesn't have a path in vain, every step counts <unk>",0,0,0,0,0,0
chn_train_track_b_00051,"The whole winter vacation is in quarantine, to be quarantined until the first day of the new year, the family is low-risk people, a knife cut is too absolute.",1,0,0,0,0,0
chn_train_track_b_00052,"Many of the friends around me were drafted to the front lines of the fight against the epidemic, during this time they were distributed in the sea pearl, Panyu, Nanshan, and Lich Bay day and night fighting, the rumored ""open tents"" were not for the quarantine personnel to sleep in, but were to support the white people who had recently been at home for half a month. They were all young guys, they were also our good friends or family.",0,0,0,0,2,0
chn_train_track_b_00053,"It's such a serious day, can you please stop talking about it, the star posted on Weibo, it's good to remember, you're talking about it, you're going to be cursed again",1,0,0,0,0,0
chn_train_track_b_00054,"The county house has thought about it, but it doesn't let people live, publish the county's salaries, look at the statistics, other useful data, if there is no news, you can not send it.",1,0,0,0,0,0
chn_train_track_b_00055,"I really don't understand what kind of species those who don't wear masks are poisoning on purpose, otherwise everyone around them would be infected and she would be happy, I'm dying now",2,2,0,0,1,0
chn_train_track_b_00056,"The train conductor's body emits a violent ""human glow"", and we civilians are about to be blinded.",1,1,0,0,0,0
chn_train_track_b_00057,"I remember that year in high school, the teacher asked me to write an essay, because the day before I had just seen the news about Wu Wenwei, and then the essay wrote to him, when the teacher asked me to read, I could not read half of it, I started to cry, now look at these messages again, my heart is overflowing, my tears are wet.",0,0,0,0,2,0
chn_train_track_b_00058,"Han Mu himself, the sorcerer, the impostor and the person he introduced should be severely punished by law, can he be simply sentenced to three years in prison?",2,0,0,0,0,0
chn_train_track_b_00059,"I don't understand, hard water kills people, even if it's not intentional murder, it should be negligent death, it shouldn't be so heavy or so light, shouldn't parents be complicit in talking back to what era and there are people who believe this?",2,0,0,0,0,0
chn_train_track_b_00060,"It's not called layer by layer, it's called the first layer, you can't add more, you get sick and let others take the medicine.",1,0,0,0,0,0
chn_train_track_b_00061,"Today is my 14th birthday, and I've never had a birthday since, and now seeing these pictures still makes me feel hot, blessed, blessed!",0,0,0,0,2,0
chn_train_track_b_00062,"Qinghua Academy of Fine Arts to meet the stereotypes of the Chinese people, graduation design, eye fashion show, coconut tree, coconut juice, live beauty dancing, collar is high to the chin, is referred to as vulgar, can't help but ask, is the body born to be vulgar, the eyes born to be noble? too magical, can't see",1,1,0,0,0,1
chn_train_track_b_00063,"You actually didn't catch the common people why to medicine why have been worried will there be a second infection point: that is that everyone doesn't want to re-infect already( although this is not realistic) you and them say second wave is lower than first wave, second wave symptoms will not be heavier than first wave, will make them not want to re-infect idea disappear?? and won't",1,0,0,0,0,0
chn_train_track_b_00064,"Good morning, the best life is nothing more than, follow the flow of the seasons, have an ordinary heart, spring to autumn, cherish every today, carry a heart of hope and joy, go own tomorrow",0,0,0,1,0,0
chn_train_track_b_00065,"People deserve it, you can't be envied, but you're also very good!",0,0,0,1,0,0
chn_train_track_b_00066,"This way of doing things is that everyone is tired, everyone is dissatisfied, even if this district has lost the power of the Nine Bulls and Two Tigers, after a month or two, another district has started again......",1,0,0,0,1,0
chn_train_track_b_00067,"The villagers of Kangle Village are distributing dividends. In 2018, the average population was 240,000, it's a landlord village, but inside the village there is really dirt, disorder, security problems, health problems, a lot of population and density.",0,1,0,0,0,0
chn_train_track_b_00068,"It could be a tight quarantine, there are now some quarantine facilities called ""Fanhang"", you ask your mother to understand.",0,0,0,0,0,0
chn_train_track_b_00069,"It doesn't take twenty years, within ten years no one leaves relatives, now only the old one is leaving, after 90,00 does not leave",0,0,0,0,0,0
chn_train_track_b_00070,"<unk> Don't panic about finances, money doesn't know how to make a few, life is fast getting in, get in jail, get in jail, get in jail, get in jail, get in jail, get in jail, get in jail, get in jail",1,0,1,0,0,0
chn_train_track_b_00071,"Life is so short, don't hurt yourself just to be like everyone else, you should be happy when you're happy, you want to vent, you vent, you live your life well, the first thing is to live for yourself.",0,0,0,0,0,0
chn_train_track_b_00072,"Shouldn't this kind of thing be blacklisted directly? Wait for the results and, don't make a difference, treat me differently, the embassy will do something, you also give me a hard time, make rules, trouble!!!",2,0,0,0,0,0
chn_train_track_b_00073,"I thought that the black afternoon in Teacher Red Riding Hood's ""Laughing Cat Diary"" was real!",0,0,0,1,0,1
chn_train_track_b_00074,"In front of me is a series of footprints, gradually moving away, ears, a song of song, a song of song, a song of song, a song of song, a song of song, a song of song, a song of song, a song of song, a song of song.",0,0,0,0,2,0
chn_train_track_b_00075,Childhood was so happy when I was a kid swimming by the creek catching mud following my cousin to herd sheep picking trees lots and lots of them,0,0,0,2,0,0
chn_train_track_b_00076,"I like to go out with relatives, relatives who don't usually see each other, get together, very enthusiastic because they are all dad or mom's brothers and sisters, as well as my own relatives, after marriage there is not so much time for parties, the national health has a reason to get together, very happy and satisfied.",0,0,0,2,0,0
chn_train_track_b_00077,"let him go居委会干干, hope he better serve every grassroots masses put theory into practice, epidemic current needs such people grassroots work does not need赵括",1,0,0,0,0,0
chn_train_track_b_00078,"I bought a box with a nostalgic mindset last few months, but the taste really doesn't compare to some of the newly introduced yogurt.",1,0,0,0,0,0
chn_train_track_b_00079,"No matter how you promote it, the phenomenon of one-size-fits-all is still the same: I normally bring a green code of nucleic acid, I have not been to the epidemic area, I drive myself back home, because I have a mobile phone number of the area of my life, they ask me to do a home health test, and it is only on the third day of my return that the family of the self-driving car can go out normally, and in order to prevent me from going out, I changed my Longjiang health code from green to yellow, yellow, I can't remember the name, I don't look at nucleic acid, I don't look at the green code.",1,1,0,0,0,0
chn_train_track_b_00080,"What's the basis for this? How to treat a wound that's been bitten by a rabbit, basically you have to go to the doctor, it's possible to get rabies, it's really not to treat it, it's too simple to say!",2,0,0,0,0,1
chn_train_track_b_00081,"It's obvious that we're stepping on it, we're stepping on it, we're stepping on it, we're stepping on it, we're stepping on it, we're stepping on it, we're stepping on it, we're stepping on it.",1,1,0,0,0,0
chn_train_track_b_00082,"There's a prediction, the background sound change is too obvious, is there a director's cut version to be released?",0,0,0,0,0,0
chn_train_track_b_00083,"The co-managers of the Beijing Metro bus will do their best to supervise and remind, the high-speed train is unmanageable? Is it because foreigners are the first class?",2,0,0,0,0,0
chn_train_track_b_00084,"With so many people coming in and out of Shanghai every day, has the city ever turned anyone down? In contrast, are there more sophisticated precautions than Shanghai?",2,0,0,0,0,0
chn_train_track_b_00085,"You can stay at home and not go out, you don't need to earn money to support your family, someone else needs it, that's all there is to it, you're only fit to be bullied.",1,0,0,0,0,0
chn_train_track_b_00086,"The main reason is that the local people of the brother-in-law of the previous day had priority, and this sentence of the local people's priority ignited their anger.",0,0,0,0,0,0
chn_train_track_b_00087,"And then Apple gives you people who use Apple phones a software control, all the Android chargers can't charge Apple phones.",0,0,0,0,0,0
chn_train_track_b_00088,"It's not easy to stick to 24 years, it's even harder that in 24 years his physical condition can still reach the standard, which can't be described with difficulty.",0,0,0,1,0,1
chn_train_track_b_00089,"Jiang Qilin said that the Weibo reward is not a donation, it is a reward given by netizens who recognized her article. As for Xiao Yan, I voluntarily helped her through this ordeal, helping her return to a normal life as soon as possible, this is in response to the mutual help and love in socialist values.",0,0,0,0,0,0
chn_train_track_b_00090,"There's a word in there, ""corruption"", and that's the biggest threat to corruption, and everyone's silence is the scariest!",2,0,0,0,1,0
chn_train_track_b_00091,"Even if there is a real problem, people are so black in Korea <unk>02 World Cup, they don't like to wear their own athletes, they don't understand the psychology of the country <unk>",1,1,0,0,0,0
chn_train_track_b_00092,"Our company's foreigners are very law-abidingah, sometimes go shopping we don't even pay attention to wear masks, he just takes it, say because he is a foreigner will be a little more strict",0,0,0,0,0,0
chn_train_track_b_00093,"Think carefully about Musk in the big chessboard below, SpaceX can launch its own R&D communications satellites, and now control the mainstream media...",0,0,1,0,0,0
chn_train_track_b_00094,In this quiet day of no blowing of the wrinkles You are also shining brightly,0,0,0,2,0,0
chn_train_track_b_00095,"It's really funny, don't listen to dissuade returning home is not malicious, I'm a person who didn't graduate from primary school can see and understand, when something happens one by one say the government is incompetent, now the government takes measures to control the epidemic still to curse, during the epidemic really can not mean, hope everyone work together <unk>",1,0,0,0,0,0
chn_train_track_b_00096,"Or maybe it's just that wireless charging is convenient, so you can charge it directly in the room, and then it's a little bit faster.",0,0,0,0,0,0
chn_train_track_b_00097,"In life, there is one who can go to meditation, that is destiny; there is one who meditates on himself, that is happiness.",0,0,0,2,0,0
chn_train_track_b_00098,"The ending of these two episodes is too hasty! There is so much in front, at the end it comes out at once <unk> the feeling is deleted a lot, should not be so fast grass grass ending <unk> clearly the front is paved so much, step by step pushing forward, <unk> the way, the overall rhythm is very steady in front, the ending is extremely hasty <unk>",0,0,0,1,0,0
chn_train_track_b_00099,"When you succeed, a smile of confidence inspires you to stop being arrogant, stop being irritable, and keep trying; when you fail, a smile of generosity shows your superstition and tolerance in the face of setbacks.",0,0,0,1,0,0
chn_train_track_b_00100,"There is no review, neither Zhao Lijun nor the mayor committed a crime, why should Lao Meng change here before the review is passed?",0,0,0,0,0,1
chn_train_track_b_00101,"This is like a parent saying to a child, ""Don't go home angry"". Will the child hate the parents? Will there be more children running away from home to prevent the child from going home angry?",1,0,0,0,0,0
chn_train_track_b_00102,There's not much we can do. May he live to see the promise of his dreams.,0,0,0,2,0,0
chn_train_track_b_00103,"The same, old family Loyang, calling past back to go back to self-isolation, even if you are low risk also have to isolate, dead breath",2,0,0,0,0,0
chn_train_track_b_00104,"This has a whistleblower, the pipe is also too wide, according to this whistleblower, social platform, live platform must be sealed <unk> how many numbers <unk>",1,0,0,0,0,0
chn_train_track_b_00105,"The vacation unit doesn't let you go out, the holiday doesn't play its role, you can't go to work and be tired, before the festival there are all kinds of inspections, meetings, it's really tiring.",0,0,0,0,2,0
chn_train_track_b_00106,"People are really bored these days, right? They're always going to get excited, and it's the kind that doesn't make sense.",2,0,0,0,0,0
chn_train_track_b_00107,"The county town salary is two thousand a month, a year's salary is not to eat or drink but to buy two square meters, the fact is that two thousand dollars is not enough for daily expenses, there is a lot of money to buy a house",1,0,0,0,0,0
chn_train_track_b_00108,"Chengdu and Zhuhai already have foreigners on the streets, leading the way. The U.S. government spends billions of dollars a year to subvert not children's games. It should be expressed, but don't be carried away by the rhythm, open your eyes.",1,0,0,0,0,0
chn_train_track_b_00109,"This regulation, the reason for which may be based on the fact that the pressure of local departments and grassroots prevention and control is too great and the fear of people's hands is too serious to bear the cause of uncontrolled events and make simple rude decisions. Like us, this central hospital has successively recruited hundreds of nurses dispersed to all districts to support the prevention and control work, and had to intensify training.",1,0,0,0,2,0
chn_train_track_b_00110,"I think what the mayor of the city said is not true, he was quarantined and detained on the grounds of being a thief, it certainly wouldn't be so practical. After all, even Anyang can go back, the city is a thief.",1,0,0,0,0,0
chn_train_track_b_00111,"Alas, in order to take seven days off, I've done nine nucleic acids so far, I really don't want to take a long vacation and cause a break from school, which day to take a day off, don't fold it.",0,0,0,0,2,0
chn_train_track_b_00112,"70-80% infection rate is about the same, one is the situation of the company going to work after the holidays, basically saturated, the other one is the statistics of the child's school, and there is a quarter without infection, generally the family is not infected or infected the child survived, there is also a reference point, WeChat circle of friends, basically rarely hear about surviving <unk><unk>",0,0,0,0,0,0
chn_train_track_b_00113,"We Guangdong people are good, we Guangzhou people are good, we really don't exclude, we just ask you to cooperate with the epidemic work!",1,0,0,0,0,0
chn_train_track_b_00114,"My grief is not the end, but the hard work every day, no drama after coming home, no expectation, no grief.",0,0,0,0,2,0
chn_train_track_b_00115,"The water is too deep for the three of us, the film industry has just started to take off, the internal struggle has started again, can't we make a big cake together?",1,1,0,0,0,0
chn_train_track_b_00116,"To be honest, it's an old-fashioned way because in practice there would be no such question, this basic unit is still mastered every day but according to the actual situation, the filming may not be strong enough for the drama",0,0,0,0,0,0
chn_train_track_b_00117,"The first two are the BFG and BFG, and the second two are the BFG and BFG, and the third two are the BFG and BFG. (I'm not sure if you're familiar with the term ""BFG"" or ""BFG"" but I'm sure you're familiar with the term ""BFG"" and BFG)",1,1,0,0,0,0
chn_train_track_b_00118,"Grinding this thing, it's like the plum in the wind and snow, getting colder and colder and blooming more and more.",0,0,0,0,0,0
chn_train_track_b_00119,"<unk> Coordinates shopping hill, today contacted the property street office community, said <unk> low risk go back to be quarantined posted a seal, said want to go back must listen to them, otherwise not received <unk>",0,0,0,0,0,0
chn_train_track_b_00120,"In Konle support, the number of people we sweep the building to do nucleic acid and the data given by the village committee are not the same, with empty more than a few people <unk> one building is like this, how much is a grid? If not we sweep one building to do statistics, the number of people inside is still unknown <unk>",0,0,0,0,0,1
chn_train_track_b_00121,"People who are born with five vowels and are not coordinated in their limbs, no matter how hard they try, are still less talented in this area.",0,0,0,0,1,0
chn_train_track_b_00122,"It wasn't necessary. Last year I didn't do it once, last year I did it several times, this year I'm doing it once a day. What's the effect? If I had to check the nucleic acid at the time of the fair, I'm afraid that now the fair is not over, because of the interest. So I support those who pursue freedom.",1,0,0,0,0,0
chn_train_track_b_00123,"<unk> Less watching news less watching news, the lockdown can also live as usual, reduce your own negative emotions, what should I do? <unk> Everyone take care of themselves, take care of themselves, quickly unlock <unk>",0,0,0,0,0,0
chn_train_track_b_00124,"The city of Dandong has always been very shabby, a poor city that drops garbage does everything badly, although the whole country is a ruling party, but the local government has to make the privilege of putting its own policy above the state, and I also feel that you should check Dandong's return policy in advance before coming to Dandong.",2,1,0,0,0,0
chn_train_track_b_00125,"Sun Yang moved the cake of the Western White Skin Swimming Project, so many people in the country are in a hurry, really good.",1,1,0,0,0,0
chn_train_track_b_00126,"Go ahead and look at Yang's Weibo, the comments below really make you doubt life, my mom, such a person would have fans to give her crowdfunding rewards",1,0,0,0,0,1
chn_train_track_b_00127,"A beautiful life walks slowly a beautiful friendship stays deep, a beautiful greeting is sent every day, a beautiful blessing is forever a blessing is a friend a year a year a year a year a year a year a year a year a year a year a year a year a year a year a year a year a year",0,0,0,2,0,0
chn_train_track_b_00128,"At that time, watching the news, I cried every day, especially seeing that many were children, I had to suffer from heartbreak, I donated some money one after another, but I felt that it was better than nothing.",0,0,0,0,2,0
chn_train_track_b_00129,"To the man who wants to go home, take off a hat of malicious return to the country, the motive is very indifferent and selfish, even more ruthless.",2,1,0,0,0,0
chn_train_track_b_00130,"When analyzing the data, it is really necessary to consider the accuracy and rationality of the data itself. The reason for the later stagnation of the Indian data may be that there is actually no big fluctuation, or it may be that the statistics have been abandoned. If these influencing factors are not taken into account, like the 95% of asymptomatic cases mentioned by the previous experts, it may actually be due to different criteria for judging asymptomatic.",1,0,0,0,0,0
chn_train_track_b_00131,"The situation is getting worse and instead of calling 120 and sending him to the hospital, he contacts the feudal superstitious... is this a normal person?",1,1,0,0,0,2
chn_train_track_b_00132,"Shandong's Le Ling Mother did not report the trip, the return journey from the high-risk area led to more than 50 people being sealed up, will be quarantined after detention. People's Daily, hurry up and rescue people!",1,1,0,0,0,0
chn_train_track_b_00133,"Really! The effort must be useful, not especially especially smooth sister don't be humiliated by others for a while to get low, every child is the best!",0,0,0,2,0,0
chn_train_track_b_00134,"""Even if it's a densely populated metropolis like Hong Kong, Singapore, the first Olympic Games, no one estimates a wave of 50%"". In fact, everyone from their own circle of friends, even from the percentage of people who follow on Weibo, can deduce that Beijing is more than 80% infected, and this is nothing compared to Hong Kong, Singapore or even Tokyo"".",0,0,0,0,0,0
chn_train_track_b_00135,"They are so angry, they are so mean, they don't create jobs, they are mean, they drive their fathers and countrymen away to work in the municipalities of foreign provinces, they don't let them return home!",3,0,0,0,0,0
chn_train_track_b_00136,"A few years ago I went to Guangzhou to play for a few days, the house is 10,000 square meters, there is a place called the guest city nearby, the house is only two or three thousand, the elevator is wide, downstairs there is a gentleman's house, for a moment I felt that the price was really cheap, the same house in Guangzhou is still more than five million, the size is still one or two <unk> really talk about the hospital school is a hard wound <unk>",0,0,0,0,0,0
chn_train_track_b_00137,"This state of affairs in Shenzhen has lasted for a year. Yellow and green codes, even if they are green codes, must be tested every day, otherwise you can't go to work, you can't go back to the neighborhood.",0,0,0,0,1,0
chn_train_track_b_00138,"May all happiness accompany you, may you be the most brilliant you in your best years",0,0,0,2,0,0
chn_train_track_b_00139,"Think about it, National Day is three days away, number four has to go to work, 29 mid-autumn starts to National Day for up to five days! Otherwise, you have a break and you have to make up for it.",1,0,0,0,0,0
chn_train_track_b_00140,"You're all high and mighty among your relatives, and on the surface they care about the way you look, but in reality you don't have to live badly, in this world, everything but your parents is fake.",0,1,0,0,1,0
chn_train_track_b_00141,"Yes, really, cold-bloodedly it turned out to be live, I just got to itthey pushed down the water horse to hit the card, pushed down the patrol carand also made up rumors and beat us for nothing",1,1,0,0,0,0
chn_train_track_b_00142,"It reminds me of my mother, who is in her seventies, who used to be able to talk about life and death in front of her, who could praise other people, who could normally talk about our family's relationship, but now none of that works.",0,0,0,0,1,0
chn_train_track_b_00143,"Last time I stole flowers, plague, bluffins, antipyretics at home, wait for this sun, now I'm starting to steal Montanus stones at home, wait for the rare, the pharmacies on this side are selling out, I'm really satisfied.",1,0,0,0,0,0
chn_train_track_b_00144,"Why is this data being published, publishing it incorrectly will lead to wrong decisions... even if it deceives us, but can we publish the number of samples of the tested amount with a pragmatic attitude, so that we also know the proportion, and also give future generations valuable data for epidemiological use?",2,0,0,0,0,0
chn_train_track_b_00145,"It's okay to wear this dress, it doesn't reveal the important parts, if there's a language to seduce, the temptation is to rub the edges, but just to dress up doesn't feel right, the warm-up sequence in the movie is no more rubbish than this.",0,0,0,0,0,0
chn_train_track_b_00146,"The reason the Swiss Supreme Court overturned the ruling was because the chief CAS judge, Italian Frattini, had attacked China over the Yulin Dog Meat Festival, alleging racial discrimination, which meant that when the court re-heard, the judge had to be replaced, not because the case itself was problematic.",0,0,0,0,0,0
chn_train_track_b_00147,"Talent is used to point the way, to know what you're good at, what others approve of, it's usually easier to stick with it, to try is to do it with a clear mind and a clear mind.",0,0,0,0,0,0
chn_train_track_b_00148,"Where there is, there is where it is. Don't let it go. Don't let it go because you're sad.",0,0,0,1,0,0
chn_train_track_b_00149,"She used to be a bad girl, a bad girl, and now she's done all sorts of things to Jiang Guo, and you can't just say she's bad anymore, she's just a demon with no regrets.",2,2,0,0,0,0
chn_train_track_b_00150,"I've only seen aliens who don't queue, call him to queue more than anyone else, and I've seen people who have been to tourist attractions and met people who have been recorded wherever they are!",2,0,0,0,0,0
chn_train_track_b_00151,"With no words, he got angry The epidemic in Guangzhou has been running for so long, are they playing games????",3,0,0,0,0,1
chn_train_track_b_00152,The passengers in the car will teach them what is called the warmth and hospitality of the Chinese.,1,0,0,0,0,0
chn_train_track_b_00153,"If you saw the escape of the students from the river last night, you wouldn't think so, you would start correcting it before more tragedies happen, that's the speed of Guangzhou.",0,0,0,0,0,0
chn_train_track_b_00154,"<unk>️ Ride the wind and the waves, for a dream of a boat! <unk>☆☆*<unk>",0,0,0,2,0,0
chn_train_track_b_00155,"There are beautiful people, to see is not to forget, to see is not to see, to think is to be mad at him.",0,0,0,2,0,0
chn_train_track_b_00156,"Although he has always strived to pursue the path of a cool man, he is occasionally unconsciously cute and mischievous, and even so he is still a very milky, salty, sweet step in the right direction.",0,0,0,2,0,0
chn_train_track_b_00157,"I hope Jiang Ma took the money and didn't donate it, it's not enough money to live on, it's just a little consolation for losing her daughter.",0,0,0,0,0,0
