id,text,anger,disgust,fear,joy,sadness,surprise
hau_dev_track_b_00106,Matashiya and Shan are the names of a hanci ta yana the name of a kunun,0,3,0,0,0,0
hau_dev_track_b_00107,Ya sha da kyar yana you're going to die Fasto da addu'a wa yake,0,3,0,0,0,0
hau_dev_track_b_00108,"Abun da kamar was the one who said, ""Gurgurwa da aure nisa""",0,0,0,0,0,0
hau_dev_track_b_00109,It's not like I'm going to be able to do it. I'm going to be able to do it. I'm going to be able to do it.,0,2,0,1,0,0
hau_dev_track_b_00110,"I'm going to add the ball to the ball, and then I'm going to add the ball to the ball.",0,0,3,0,1,0
hau_dev_track_b_00111,"Kai ba za'a karasa ba din kun fara isar mufa Kai ba za'a karasa ba din kun fara isar mufa Kai ba din kun fara isar mufa Kai ba za'a karasa ba din kai is a form of the Arabic word for ""to be or not to be""",2,0,0,0,0,0
hau_dev_track_b_00112,Allah ya yi wa jarumar Kannywood Fadila Muhammad rasuwa Yanzu: He is the God of the forest.,0,0,0,0,3,0
hau_dev_track_b_00113,Tirkashi: Boka ya dirkawa matar fasto henn shege is the fastest in the world,0,2,0,0,0,2
hau_dev_track_b_00114,Dalibai Ta NANS N Taemi Afuwar Aisha Buhari Kan Kama Aminu Mohammed is the one who is going to die,0,0,0,0,1,0
hau_dev_track_b_00115,Inalahi wa'inna'ilaihi Raj'iun: Allah ya yi wa mai martaba sarkin Katagum Rasuwa a is the name of the place where the fire was lit.,0,0,0,0,3,0
hau_dev_track_b_00116,"Mommy, you're the one who's going to die.",0,0,0,0,0,3
hau_dev_track_b_00117,"Kano: Allah ya yi wa gogaggen dan politikuma fitaccen dattijo, Dangalan, rasuwa Kano: Allah ya yi wa gogaggen dan politikuma fitaccen dattijo, Dangalan, rasuwa Kano: Allah ya yi wa gogaggen dan politikuma is the name of the village in which the village is located.",0,0,0,0,3,0
hau_dev_track_b_00118,Kutumelesi...Wai dama ba ita aka fara ba? What is the meaning of this?,0,0,0,0,0,2
hau_dev_track_b_00119,"Ya ya ya take it away from me, take it away from me, take it away from me, take it away from me, take it away from me, take it away from me",0,0,2,0,1,0
hau_dev_track_b_00120,Yanzu: Allah ya yi wa direban Buhari rasuwa a asibitin Aso Rock <unk> by Yanzou,0,0,0,0,3,0
hau_dev_track_b_00121,Hmmmm Sai kk dawo Kenan a semifinals Zaa Kara cire ku I am telling you this 😂😂😂😂. @<username>,0,0,0,2,0,0
hau_dev_track_b_00122,"Fasto Ayodele Ya Bayyana Dalilin Bishop David Oyedepo, Paul Enenche Na Goyon Bayan Peter Obi is the head of the church.",0,0,0,0,0,0
hau_dev_track_b_00123,Kaji wani tambayar rainin wayo ko Wama zai hada balangu da tsire 😂 This is the first time I've seen this movie.,1,0,0,0,0,0
hau_dev_track_b_00124,Yes Messi antacti kenan Messi ye ye Da losing yana raka losing Messi ye ye Da na bika mun tafi tare Messi ye ye 😂😂😂😂😂😂,0,0,0,2,0,0
hau_dev_track_b_00125,Wata sabuwa inji yan caca...!😂😂 This is the first time I've seen this.,0,0,0,0,0,3
hau_dev_track_b_00126,"Allah is the Almighty, the All-Merciful, the All-Wise, the All-Wise.",0,0,0,0,3,0
hau_dev_track_b_00127,"The rest of the year, the rest of the year, the rest of the year, the rest of the year, the rest of the year, the rest of the year.",0,0,3,0,0,0
hau_dev_track_b_00128,"I'm going to tell you how these girls insult Kai Kace, I'm going to tell you how these girls insult Kai Kace, I'm going to tell you how these girls insult Kai Kace, I'm going to tell you how these girls insult Kai Kace.",1,1,0,0,1,0
hau_dev_track_b_00129,Dalin Kannywood: Fada and ya kacame the Nafisa Abdullahi da Rahma Sadau is the name of the village.,2,0,0,0,0,0
hau_dev_track_b_00130,"Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, what is the weather like this? What is the weather like this?",2,0,0,0,0,1
hau_dev_track_b_00131,The Ukrainian language is Russian and the Ukrainian language is Lenzami biyarba.,0,0,0,0,0,0
hau_dev_track_b_00132,"Hahaha 😂 😂  😂 za'asha markers kam da cabals, Allah yasa musauka the shadow of the next level.",0,0,0,1,0,1
hau_dev_track_b_00133,"Hello, Mr. Mugunta. How are you?",0,0,0,0,2,0
hau_dev_track_b_00134,Allahomuna was the last to reach the edge of the cliff.,0,0,1,0,2,0
hau_dev_track_b_00135,Zahra Buhari ta taya the muran zagayowar is the last of the Kalamanya clan,0,0,0,3,0,0
hau_dev_track_b_00136,fact allah ya bamu zaman the truth ah nigeria nothing but the fact,0,0,1,0,0,0
hau_dev_track_b_00137,Sun Gano is working on it.,0,0,0,0,0,0
hau_dev_track_b_00138,Ayiriri: Shirin Shagalin Auren Rukayya Dawayya da Afakallah Ya Kankama is the name of the actress.,0,0,0,2,0,0
hau_dev_track_b_00139,Dan ALLAH wajen azimi wace irin addua kukayi inajin dai kowa yayi salamina yauman au tis a wa ishrina yauman so let's achieve it kawai <unk> so let's achieve it kawai <unk> so let's achieve it gawa <unk> so let's achieve it gawa <unk> so let's achieve it gawa <unk> so let's achieve it gawa <unk> so let's achieve it gawa <unk> so let's achieve it gawa <unk> so let's see what we can do,0,0,0,1,0,0
hau_dev_track_b_00140,Fitsari dake kasan bandakin the bandak is the bandak is the bandak is the bandak is the bandak,0,3,0,0,0,0
hau_dev_track_b_00141,"Wai dan Allah dagaske shiyafada ko kuma sharri akaimai, to indai shiyafada yazama dole amiqashi asibitin mahaukata, indai kaga APC tacigaba da mulkin Nigeria to saidai inda baking bindiga kwata kwata, inkuma jefa za,a kuria aci za6e wlh anyi nafarko anyi naqarshe <unk> <unk>",2,0,0,0,0,0
hau_dev_track_b_00142,It's been a long time since I've seen you!,0,0,0,0,1,0
hau_dev_track_b_00143,You're the one who's going to die. You're the one who's going to die.,0,0,0,0,3,0
hau_dev_track_b_00144,I'm going to take a shower. I'm going to take a shower. I'm going to take a shower.,3,1,0,0,2,0
hau_dev_track_b_00145,Mahari <unk> Dan ta'adda ✔ <unk> What are you doing?,0,0,0,0,0,0
hau_dev_track_b_00146,"""Zuciyata"": Matashi Ya Yi Shiga Kamar Mahaukaci Yayin da Yake Nuna Kauna Ga Mahaukaci a Bidiyo <unk> This is the first time I've seen this.",0,0,0,0,0,2
hau_dev_track_b_00147,Allah will give you the manna and the chutaran and the roasted chicken and the roasted chicken and the roasted chicken and the roasted chicken and the roasted chicken and the roasted chicken and the roasted chicken,0,0,3,0,1,0
hau_dev_track_b_00148,"I'm going to put my hand on my head, I'm going to put my hand on my head, I'm going to put my hand on my head.",1,0,0,0,2,0
hau_dev_track_b_00149,Gawa ta ki rami: Matashi Mohammed ya mike zumbur bayan an haka kabarun within shi is the name of the game.,0,0,0,0,0,2
hau_dev_track_b_00150,Nau ga takan fa is now sarka ga kafanta <unk> @<unk>username><unk>,0,0,0,0,0,1
hau_dev_track_b_00151,"Labaran da aka ce za, a raba mana kudade aka Sa mukai ta cin bashi sabida is the name of the king of Daraja.",0,0,0,0,3,0
hau_dev_track_b_00152,The matcha is made of soy sauce.,0,0,0,0,2,0
hau_dev_track_b_00153,The great-grandfather of the great-grandfather of the great-grandfather of the great-grandfather of the great-grandfather of the great-grandfather of the great-grandfather of the great-grandfather,0,0,2,0,2,0
hau_dev_track_b_00154,"To the so, to the ba ku: Magidanci ya yi alkawarin ba Iyayen Hanifa to the 'yar da ya haifa' of the Idan",0,0,0,1,0,2
hau_dev_track_b_00155,Hamza Al-Mustapha Ya Bayyana Manyan Matsalolin da Za a Fuskanta a Zaben 2023 is the year of the rabbit.,0,0,0,0,0,0
hau_dev_track_b_00156,Basu da alkawari: Ina rokon Allah ya hana dan politik zama magajin Buhari <unk> Mai neman was not born <unk> kasa kasa,2,0,0,0,0,0
hau_dev_track_b_00157,"Dino Melaye Kiranye: Dino Melaye is the one who is the martini of the day, the one who is the goddess of the day.",0,0,0,1,0,0
hau_dev_track_b_00158,"<unk>Yan bindiga sun addabi Kaduna, sun kashe shake 6 a hari na 4 a kwana shake 2<unk>",0,0,3,0,1,0
hau_dev_track_b_00159,Innalillahi wa inna ilaihi raji'un Tohm wallahi tallahi mun gaji <unk> mun gaji mun gaji wallahi.. dan Allah kar ka qara rufe mu <unk> Ya Rabbi mun tuba <unk> This is the first time I've seen this in a long time.,0,0,2,0,3,0
hau_dev_track_b_00160,Da maganan guy din nan da haqin cigarette duk daya suke sbd duk iska zasbi bi  what are you doing here?,2,0,0,0,0,0
hau_dev_track_b_00161,"The result was a victory for the Jama'at PDP, which won the race in Canada.",0,0,0,0,3,0
hau_dev_track_b_00162,Tashin Hankali: 'Yan Ta'adda Sun Sace Mutune 50 A is the name of the river Neja,0,0,3,0,0,0
hau_dev_track_b_00163,Barka da Sallah!,0,0,0,2,0,0
hau_dev_track_b_00164,"Rahama Sadau ta sadaukar da dark darkness da fim dinta na Nadiya zai kawo gauniyar mabukata gida gida is the name of the film, which was released in the year 2000.",0,0,0,2,0,0
hau_dev_track_b_00165,It's really hard to believe.,0,0,0,0,0,2
hau_dev_track_b_00166,"""Oh, the world is full of people, the world is full of people, the world is full of people, the world is full of people"".",0,0,0,0,0,0
hau_dev_track_b_00167,Ma Obama is the same as Shima Zaïya.,0,0,0,0,0,2
hau_dev_track_b_00168,"Allah, I wish I had a shadow of you, Wahalar dan al-Farmar Annabi, amen, Ya Rabi, may Allah be pleased with you.",0,0,2,0,1,0
hau_dev_track_b_00169,Subhanallah Allah Yai musu Mafita (God is the greatest),0,0,3,0,0,0
hau_dev_track_b_00170,@<username> An sace 'yan kasar China a Nigeria ##URL## tf dis country is turning into?😂,0,0,0,0,2,0
hau_dev_track_b_00171,"It's the day of the balloon, the day of the addabar, the day of the Najariya, the day of the Allah.",0,0,2,0,1,0
hau_dev_track_b_00172,Ogaai barka da Ogaai Ina maka akasaka Alheri Allah ya yasaka  it is not the first time that I have heard of this.,0,0,0,1,0,0
hau_dev_track_b_00173,😂😂😂 Gaskia nayi the chicken is cooked in the hankan,0,0,0,3,0,0
hau_dev_track_b_00174,Amfani and the rest of the gang are going to kill Adam.,0,0,0,0,0,0
hau_dev_track_b_00175,Alheri gadon barci: Halayyar kirki da wani mutumi ya nuna ma wata Zakanya ya sa sun shau da juna is the name of the song that is sung in the village of Alheri,0,0,0,1,0,2
hau_dev_track_b_00176,Innalillahi wa inna ilaihi rajiun: Allah Ya yi ma Tafidan Ilori rasuwa is the name of the god of the sea.,0,0,0,0,3,0
hau_dev_track_b_00177,watarana sai kuma the messenger yanaso idan yamutu ace Allah yajikansa da rahama the messenger suna sane tuna the messenger ka me kyu da kyu da shine mara the memorial yabeka ko aksin haka Allah yasa mugane ameen,0,0,0,0,2,0
hau_dev_track_b_00178,Dajin aka goge is the name of the band.,0,3,0,0,0,0
hau_dev_track_b_00179,"Until the day when the earth will be shaken, and the earth will be shaken.",0,0,0,0,0,2
hau_dev_track_b_00180,Ana wahalar damu. What are you doing?,0,0,0,0,3,0
hau_dev_track_b_00181,Kashi 90 na shinkafar da ke ny 'yar gida ce -RIFAN Kashi 90 na shinkafar da ke ny 'yar gida ce -RIFAN is the name of the game.,0,0,0,0,0,0
hau_dev_track_b_00182,Saudia Allah-wadai da Tir din da tayi dattijan kasar the fact that the tie is the mat of the kisan Khashoggi,2,2,0,0,0,0
hau_dev_track_b_00183,Mota mai C tashi ta was shawagigabain was in the mind <unk> 35,0,0,0,0,0,0
hau_dev_track_b_00184,Kyankyasu sun yanyame kan dan wak is the sun,0,3,0,0,0,0
hau_dev_track_b_00185,Hanyar duk ta baci da lalatattun kayan three wa is the name of the river.,0,2,0,0,0,0
hau_dev_track_b_00186,"Tirken dabbobin su, this is the way to do it.",0,3,0,0,0,0
hau_dev_track_b_00187,Damananda Damananda Make Samba is a 9ja•,0,0,0,0,0,1
hau_dev_track_b_00188,The time has come to go to the bank and get a chart of the bacchi yake kaisu gidaden auren ba raya sunna ba  Mafi,1,0,0,0,1,0
hau_dev_track_b_00189,The man is the last of the last of the last of the last of the last of the last of the last of the last,0,0,3,0,0,0
hau_dev_track_b_00190,"Allah mun tuba <unk>... Allah munce se shi, Allah ka barmu dashi, ya Allah ka shake the shake of the mu da Allah bawa naka. This is the first time I've seen this.",0,0,2,0,2,0
hau_dev_track_b_00191,Ruwa 😂😂 Masu is listed in 8 Kina,0,0,0,1,0,0
hau_dev_track_b_00192,To Dan Allah ina ake kai to make sure that ake karbowa bashi din ne? ,0,0,0,0,0,2
hau_dev_track_b_00193,The bashi gani is the way,0,0,0,0,0,0
hau_dev_track_b_00194,To fa amarya ta bada umarnin kama uwar gida to taya hakan zai faru <unk> <unk> This is the first time I've seen this.,0,0,0,0,0,2
hau_dev_track_b_00195,Dakarun Rasha and daf da mamaye are the only two Ukrainians.,0,0,2,0,0,0
hau_dev_track_b_00196,Ganduje ya taya Kwankwaso muran cika is 64 years old.,0,0,0,2,0,0
hau_dev_track_b_00197,Munyi farin ciki da dawowansa is the name of the dish.,0,0,0,3,0,0
hau_dev_track_b_00198,Inna lillahi wa inna ilaihi rajiun: the sun is shining on Amarya ta rasu a daren ranan aurenta,0,0,0,0,3,0
