id,text,anger,disgust,fear,joy,sadness,surprise
ptbr_dev_track_b_00030,"a worse part of ter shows are os status, pqp seems to be until that vai gravar um cd do show",1,0,0,0,0,0
ptbr_dev_track_b_00031,Support the disadvantaged class.,1,0,0,0,0,0
ptbr_dev_track_b_00032,"Here in Floripa there is a lot of Ipe rosa. My street is all decorated like this, it's about 200 meters from this tree. Yellow is as much as ""rare"", but personally I think it's more beautiful than pink.",0,0,0,1,0,0
ptbr_dev_track_b_00033,"When you ask me if everything is fine and I say yes, I don't think I don't trust you, in my head, you can stop me from seeing me as a gentle, fun and quiet person who knows the truth.",0,0,1,0,1,0
ptbr_dev_track_b_00034,without conditions of living but sometimes crying pqp,0,0,0,0,3,0
ptbr_dev_track_b_00035,"I canceled my move to Horizontina - it's a better choice, I'll give it all to you I'm sure I'm now unemployed and without a stay - but I'm sure I'll be able to make it.",0,0,0,0,2,0
ptbr_dev_track_b_00036,"Germany had a time superior to the Brazilian, but the disparity was not great to justify a placar then.",0,0,0,0,0,0
ptbr_dev_track_b_00037,This only affects Argentines spending no outside with credit cards issued in Argentina.,0,0,0,0,0,0
ptbr_dev_track_b_00038,SecureDrop is an important tool that serious journalists around the world unfortunately need to use because governments are increasingly inclined to repress press freedom and the right of the people to relevant information for public interest.,1,0,0,0,0,0
ptbr_dev_track_b_00039,"We have a defender who defended us as much as he was handsome and honorable. We cannot tolerate this kind of insinuation against our heroes. When I called Sergio Moro the head of the quadrilha no one defended. When Bolsonaro said that he knew how the father of the girl went down, here the world fell.",1,0,0,0,0,0
ptbr_dev_track_b_00040,I don't know how much pain I'm going to get. I don't know how much pain I'm going to get.,2,0,0,0,1,0
ptbr_dev_track_b_00041,"50 million in my account and the rest I'll take back, simple.",0,0,0,0,0,0
ptbr_dev_track_b_00042,"I'm sorry, I'm not going to be able to do it. I'm going to be sorry. I'm going to be sorry.",0,0,0,2,0,0
ptbr_dev_track_b_00043,I've been watching the final fight of Ultimato and I'm on the stage screaming along with the whole world... I just wanted that feeling again.,0,0,0,2,0,0
ptbr_dev_track_b_00044,"Patrocined by the international left, there is no end to the verb.",1,0,0,0,0,0
ptbr_dev_track_b_00045,So I can listen to the pagoda without being inundated by the barracks.,0,0,0,1,0,0
ptbr_dev_track_b_00046,"I agree with almost all of their views, but being against the contest of blz seems to me a little bit of radicalism that does not combine with the progressive bias that is proposed.",0,0,0,1,0,0
ptbr_dev_track_b_00047,"Boa, fico feliz por vc is the name of the game.",0,0,0,3,0,0
ptbr_dev_track_b_00048,"God above all, to the end of ethics, right, Pastor Marco Miliciano?",2,0,0,0,0,0
ptbr_dev_track_b_00049,"I don't have any money, no one, no one, no one, my daughter, please let me do the company.",0,0,0,0,1,0
ptbr_dev_track_b_00050,"Offtopic: Out of curiosity, do you know how to tell if your mother washes her hands before using the bathroom?",0,0,0,0,0,0
ptbr_dev_track_b_00051,What kind of legal love is that?,0,0,0,2,0,2
ptbr_dev_track_b_00052,"I mean, if I shoot before the expiration date, am I subject to a current tax? So these bonds only count if the inflation is correct, right?",0,0,0,0,0,1
ptbr_dev_track_b_00053,"Stepan Bandera. a figure in favor of the independence of Ukraine from the USSR who fought alongside the Nazis to defend the interests of his own country (liberate the regime of Stalin). Today, some are seen as heroes, Nazis and not Nazis. This is the reason for all this fuzzy of ""Ukraine is Nazi""",0,0,0,0,0,0
ptbr_dev_track_b_00054,The facts are in the face.,1,0,0,0,0,0
ptbr_dev_track_b_00055,So much for a word. There is a shortage of dictionary for this people.,1,0,0,0,0,0
ptbr_dev_track_b_00056,Happy to be free but look at this car,0,0,0,1,0,0
ptbr_dev_track_b_00057,It seems that Bolsonaro really reached his roof and Lula only improved his floor.,0,0,0,1,0,0
ptbr_dev_track_b_00058,"The next time they want to separate from Brazil, people will leave.",1,0,0,0,0,0
ptbr_dev_track_b_00059,I don't like coffee. I like caralho. We have to go to the spa.,1,0,0,0,0,0
ptbr_dev_track_b_00060,He became better than a friend.,0,0,0,0,0,0
ptbr_dev_track_b_00061,Can you be a lunchtime kkkligo n,0,0,0,1,0,0
ptbr_dev_track_b_00062,There is nothing to declare.,0,0,0,1,0,0
ptbr_dev_track_b_00063,"Denise Pires, Rector of the UFRJ, says that the University is correcting the risk of not receiving a grant from the MEC for the cost of services such as security and cleanliness.",1,0,0,0,0,0
ptbr_dev_track_b_00064,Aahahahh daughter of the whore Belezan,3,0,0,0,0,0
ptbr_dev_track_b_00065,I think I'm the only person in the fields who doesn't go to any show today.,0,0,0,0,1,0
ptbr_dev_track_b_00066,"Here in Brazil there are also many persecuted, especially those who go to meet the death system.",0,0,2,0,0,0
ptbr_dev_track_b_00067,My mother is a piece of work.,0,0,0,1,0,0
ptbr_dev_track_b_00068,"You're going to try it, you're just going to stay in the house and pack your bags.",2,0,0,0,0,0
ptbr_dev_track_b_00069,Composer Gabriel Valim released this Friday the music video for the song 'Um Amigo Para Sua Amiga'.,0,0,0,0,0,0
ptbr_dev_track_b_00070,"I'm already arriving at home, I'm going to sleep, my son is already caroling.",0,0,0,1,0,0
ptbr_dev_track_b_00071,Kkkkkkkkkkk my friend is a mandala,0,0,0,2,0,0
ptbr_dev_track_b_00072,Algo de bom saindo do inferno <unk> astral is the name of the game.,0,0,0,1,0,0
ptbr_dev_track_b_00073,"Força, Janaína. That's why it's not allowed to admit that they say that the people who end up like the STF. On the contrary, the people want dignity, transparency and, above all, honesty in every chair of the STF.",0,0,0,1,0,0
ptbr_dev_track_b_00074,Parabéns President Haddad.,0,0,0,2,0,0
ptbr_dev_track_b_00075,"""Never play the lute like a pig! You'll end up like a pig, but only the pig will like it"".",0,0,0,0,0,0
ptbr_dev_track_b_00076,I have a social network do whatsapp pq eu posto photo saying q sou feia e o povo says q eu sou bonita amo I love you,0,0,0,2,0,0
ptbr_dev_track_b_00077,"Grandmother Sarah escaped from Poland, hid in France for five years, went to Israel and finally arrived in Santos where to today is one of the most interesting figures I have ever known.",0,0,0,1,0,0
ptbr_dev_track_b_00078,"I don't care, I'll wash the dishes and sleep. I'll make a deal tomorrow.",0,0,0,0,2,0
ptbr_dev_track_b_00079,How paulista saw this shame and fiquei chocada,0,1,0,0,1,2
ptbr_dev_track_b_00080,"Kurt Cobain was a thing, but Linda do mundo, or se fuder",0,0,0,2,0,0
ptbr_dev_track_b_00081,We are furious with them.,0,0,0,0,0,0
ptbr_dev_track_b_00082,"Fraude is a way of resisting resistance meetings by declaring oneself against Bolsonaro, but in fact it's so much fun to eat lunch.",1,0,0,0,0,0
ptbr_dev_track_b_00083,"Yes, it's the rule!",0,0,0,0,0,0
ptbr_dev_track_b_00084,"I'm so happy to be here on Friday, I remember I have class on Saturday, I'm sorry.",0,0,0,0,2,0
ptbr_dev_track_b_00085,We are together! We are Brazil! We are of all cores!,0,0,0,2,0,0
ptbr_dev_track_b_00086,Come with me then.,0,0,0,0,0,0
ptbr_dev_track_b_00087,"And a very good dental plan, to place my new teeth.",0,0,0,1,0,0
ptbr_dev_track_b_00088,It must be because Jesus commanded...,0,0,0,0,0,0
ptbr_dev_track_b_00089,"bv(aos 19 anos) e estou com muitas dúvidas sobre a minha sexualidade. Nunca senti atração por nenhum dos sexos, apesar de admirar,mais há algum tempinho velho admirando demais uma garota e até cheguei a sonhar umas duas vezes com ela e a sensação era muito boa+++<unk> I've never felt attraction by any of the sexes, even though I admire them, but I've never felt attraction by any of the sexes.",0,0,0,1,0,0
ptbr_dev_track_b_00090,"Yes, I had a good time. I saw a pfr barrando busão.",1,0,0,0,0,0
ptbr_dev_track_b_00091,I took a picture of my baby. I'm going to take a picture of him.,0,0,0,3,0,0
ptbr_dev_track_b_00092,"I don't know how to handle the end of these films, like Cameron's last film, I've been following it since 2015 and now it's going to come to an end...",0,0,0,0,2,0
ptbr_dev_track_b_00093,"I've been to Rio Grande do Sul and I've been to Comidinha da minha vó, but I'm not happy.",0,0,0,3,0,0
ptbr_dev_track_b_00094,"Bosslogic: a Todos os sites de cultura pop da face da terra: MEU DEUS QUE COISA MAIS FANTÁSTICA E REVOLUTIONÁRIA, VAMOS FAZER UMA MATÉRIA INTEIRA SOBRE ISSO This is the first time that I have been able to do this in my life.",0,0,0,2,0,2
ptbr_dev_track_b_00095,"I just wanted to distract myself a little bit, do things that are different..",0,0,0,0,2,0
ptbr_dev_track_b_00096,"He still asked if it was the same era, caralho.",1,0,0,0,0,1
ptbr_dev_track_b_00097,"It's only women who stop participating in them... I'm sorry but I think they want to put the blame on the world. It's already in your hands, the trade or simply taking advantage of a personal limitation, a vanity.",1,0,0,0,0,0
ptbr_dev_track_b_00098,The cold leaves my cachorra carente pq no é possible pqp,1,0,0,0,0,0
ptbr_dev_track_b_00099,"It's easier for Brazilians to start migrating there... how, alias, they're already doing it.",0,0,0,0,0,0
ptbr_dev_track_b_00100,"Congratulations manin, many years of life, that God realizes all your dreams, tmj mano.",0,0,0,2,0,0
ptbr_dev_track_b_00101,A Fatherland desired for envelopvida,0,0,0,0,0,0
ptbr_dev_track_b_00102,I can't forget my friend. He's unlocking the phone. He's unlocking the phone.,0,0,0,1,0,1
ptbr_dev_track_b_00103,The club of people who go out to buy one thing and come back to the treco mountain with less of a thing.,0,0,0,0,0,0
ptbr_dev_track_b_00104,"Shit, I'm a bitch too, every time I see you talking like that, somebody's like a pussy on the face.",0,0,0,2,0,1
ptbr_dev_track_b_00105,"O Señor Seria, O President, Mas Bonito, Deus Abençoe. I'm going to take you to the hospital.",0,0,0,1,0,0
ptbr_dev_track_b_00106,"Interview with Gazeta do Povo, read and sign within some of the two main projects that will be discussed at the CCJ.",0,0,0,0,0,0
ptbr_dev_track_b_00107,The commandment is a sedimentation of Christian morality that conducts the actions no day a day and is not to kill an friend. It is not to kill whoever it is to kill whoever it is to kill. So much so that Jesus returned to save the world from the sins that men came to commit for cacete.,1,0,0,0,0,0
ptbr_dev_track_b_00108,This movie is perfect.,0,0,0,2,0,0
ptbr_dev_track_b_00109,I want to win this shirt of Leos.,0,0,0,0,0,0
ptbr_dev_track_b_00110,It is proven that the carioca of the gem does not feel cold ta making 20° and I am with 3 coats <unk>,0,0,0,0,0,0
ptbr_dev_track_b_00111,Jogada rolando goleiro commemorando kkkkk mas merece. I'm not going to go into the details of this.,0,0,0,2,0,0
ptbr_dev_track_b_00112,"Haddad was a great minister, mayor of the major capital, p quasi foi president of the republic,muitas feke News against the adversary",0,0,0,1,0,0
ptbr_dev_track_b_00113,KKKJJJK EU TB is the name of the disease.,0,0,0,0,0,0
ptbr_dev_track_b_00114,If this Harry bites his lip staring at me and then passes a hand on my face as an excuse any I probably wouldn't be alive but to tell the story... by God this video left me out of my mind The son of a bitch is irresistible and I know this,0,0,0,2,0,0
ptbr_dev_track_b_00115,"I want to learn a darker blow, right?",1,0,0,0,0,0
ptbr_dev_track_b_00116,"Kkkkkkk I know a lot, com dor ok, but never fair",0,0,0,1,0,0
ptbr_dev_track_b_00117,I feel ashamed in front of my face.,0,0,0,0,1,0
ptbr_dev_track_b_00118,"Gol cagado de bate rebate, numa falta mequetrefe. Alguém amaldiçoou nosso segundo tempo... I'm not sure what you're talking about, but I'm not sure what you're talking about.",2,0,0,0,0,0
ptbr_dev_track_b_00119,Of the waves you have pulled this information I have procured it from all social networks and I did not find anything I could inform your sources as a link to the matter or page of the process,0,0,0,0,0,1
ptbr_dev_track_b_00120,"I've seen what an experiment is, I've seen how feio my body is...",0,0,0,0,2,0
ptbr_dev_track_b_00121,Virou aquele leão do Zoo da Argentina that the people dopava pros turistas they can take a photo.,0,0,0,0,1,0
ptbr_dev_track_b_00122,"Brother, don't argue with me. I'm going to draw one last time and then you'll deal with your own problems. So: 621 thousand people died from Covid-19 until now, according to thousands of sources. This number, about 558 are children from 5 to 11 years old, according to the site ""Poder360"". This can be counted from 0 to 5, since you yourself said less than 11.",2,0,0,0,0,0
ptbr_dev_track_b_00123,"- Zayn, you've got an eating disorder and anxiety - Liam, you've got depression - Niall, you've got to be blond - Harry and Louis, we know their story well.",0,0,0,1,2,0
ptbr_dev_track_b_00124,"Com empates by 0 to 0 between Brasilis and Amparo, and 1 to 1 between Flamengo and Jabaquara, in addition to the victory of Mauaense over Guarulhos by 3 to 0 already held, see the games of the first round of the Paulista Sub-20 Segunda Divisão.",0,0,0,0,0,0
ptbr_dev_track_b_00125,It's that kind of dinner that should make you laugh from the bottom of your head.,0,0,0,1,0,0
ptbr_dev_track_b_00126,Brazil is bigger than those who want to destroy them. Brazil is above everything and God is above everyone always.,0,0,0,1,0,0
ptbr_dev_track_b_00127,"Better commentator than this country has. Realist, true. Assino Embaixo to be an economic commentator of our president.!",0,0,0,2,0,0
ptbr_dev_track_b_00128,Let's move forward! We will never give up!,0,0,0,2,0,0
ptbr_dev_track_b_00129,The second photo represents me.,0,0,0,1,0,0
ptbr_dev_track_b_00130,Pra mim não importa direita ou esquerda pq o Brasil is de nem uma dos dois por causa disso <unk> the politicians are finishing up with Brazil. Pq wants to defend its left-wing parties or right-wing pra eles o povo does not matter.,2,0,0,0,0,0
ptbr_dev_track_b_00131,"Pensa bem se ele te traiu, mesmo você sendo bonita... Aí me pergunto será que a beleza realmente importa? Kkklkk, fazer o que né... I think it is good that he betrayed you, even though you are being beautiful...",0,0,0,0,0,1
ptbr_dev_track_b_00132,"Great thing, for my country you didnt bring anything.",1,0,0,0,0,0
ptbr_dev_track_b_00133,"If you really think it's a good idea to change for something involved with sports, be aware that the same way it happened with TI, it may or may not happen with physical education or any other thing that you think, your tastes change as well as your personality changes with time.",0,0,0,0,0,0
ptbr_dev_track_b_00134,I'm going to take a few beers with my friends that I like.,0,0,0,0,1,0
ptbr_dev_track_b_00135,"I don't understand, explain it to me because I'm curious.",0,0,0,0,0,0
ptbr_dev_track_b_00136,How much is it? How much is it? How much is it? How much is it?,0,0,0,0,1,0
ptbr_dev_track_b_00137,"I say that productive sessions, normally, are very distressing.",0,0,0,0,0,0
ptbr_dev_track_b_00138,"After the exoneration of the director of the INPE, the probability of publishing studies saying that ""it's all talk"" as an Amazon has increased considerably.",1,0,1,0,0,0
ptbr_dev_track_b_00139,I can't be happy with my change. I can't be crazy.,1,0,0,0,1,0
ptbr_dev_track_b_00140,"Brother, Gustavo Gomez has all the positions, it's the Cruyff of Paraguay.",0,0,0,0,0,0
ptbr_dev_track_b_00141,How do people exist? Idiots in life.,3,0,0,0,0,0
ptbr_dev_track_b_00142,The same. Those sons of Mr. President should be more talkative. They're going to put everything they've lost.,0,0,0,0,1,0
ptbr_dev_track_b_00143,"This jamboree must have been very fun, the best of all.",0,0,0,2,0,0
ptbr_dev_track_b_00144,O Deyverson for the title of tomorrow or take no cu né,2,0,0,0,0,0
ptbr_dev_track_b_00145,A justice com Lula vai a jato.,0,0,0,0,0,0
ptbr_dev_track_b_00146,"Faz sentido... Ctz that vai rever o ban do Trump, for example... Let's get giving palco e batendo palma pra maluco dançar, after all of the accounts, the show ""musk"" go on",1,0,0,0,0,0
ptbr_dev_track_b_00147,"Let's eat some tapiocas that are made by people who see this, my king.",0,0,0,0,0,0
ptbr_dev_track_b_00148,"I can't buy it anymore, I'll contribute to the disclosure.",0,0,0,1,0,0
ptbr_dev_track_b_00149,"Immediately open a cassation case against this deputy for lack of parliamentary decency, destruction of public heritage and crime of racism!",2,1,0,0,0,0
ptbr_dev_track_b_00150,Every day it's harder to be alive...,0,0,2,0,2,0
ptbr_dev_track_b_00151,"Crystal Palace have joined Burnley and West Ham United in an attempt to sign defender Gary Cahill, 33, who is free after leaving Chelsea.",0,0,0,0,0,0
ptbr_dev_track_b_00152,I'm not going to do anything. I'm not going to do anything.,2,0,0,0,0,0
ptbr_dev_track_b_00153,I'm driving. I don't know when I'm going to get in or out of the garage.,0,0,0,0,0,0
ptbr_dev_track_b_00154,I'm going to chapado or I'm going to maluco or I'm going to find an alternative dimension.,0,0,0,0,0,2
ptbr_dev_track_b_00155,What's the matter with you? Didn't you get the old man's question?,1,0,0,0,0,1
ptbr_dev_track_b_00156,It doesn 't give you credit that a handsome man is sensible. It seems that way until you're on a collective.,0,0,0,1,0,2
ptbr_dev_track_b_00157,"As a doctor, I would like to give you a prescription, but I would like the physical presence of the patient in the consulting room to avoid any kind of falsification or parroting.",0,0,0,0,0,0
ptbr_dev_track_b_00158,What a cold misfortune this people is.,1,0,0,0,0,0
ptbr_dev_track_b_00159,"To assist you, professor, president, please.",0,0,0,1,0,0
ptbr_dev_track_b_00160,"Every time you get complicated but you're against the President, a sign that you're against the recovery of our country, you're sad because you admire joy, now I see that you've deceived me, so be happy.",0,0,0,0,2,0
ptbr_dev_track_b_00161,"It's very hot, similar to Mato Grosso in summer. I'm from Santa Catarina and I'm not used to the heat of Texas. Alias, practically all of Brazil doesn't get as hot as it does here in summer. The deal is that it gets cold here too. Snow as often as winter.",0,0,0,0,0,0
ptbr_dev_track_b_00162,"um post pro bailey, mas to com vergonha pq sou tao fiz feia",0,0,0,0,2,0
ptbr_dev_track_b_00163,I don't vote for the others who don't vote to pay the patois.,1,0,0,0,0,0
ptbr_dev_track_b_00164,"Honest question: after the first round, will they not calibrate a methodology? just rearrange the layers or even something more improvised, like give a bonus of x% in the estimate of Bolsonaro to try to capture this variation that he had more than the planned no 1st round <unk>",0,0,0,0,0,0
ptbr_dev_track_b_00165,or your father is eating lunch........,0,0,0,0,0,0
ptbr_dev_track_b_00166,What a fucking woman.,0,0,0,2,0,0
ptbr_dev_track_b_00167,"For the simple reason that I exist, I think that's my motivation to live.",0,0,0,0,0,0
ptbr_dev_track_b_00168,"This is Lorena, she came to the world without being planned, and that changed my life from water to wine. Yes, she is the love of my life, I have no words to explain how much I love. I will tell you a story very sad p you and a little painful p Lorena. <unk> +",0,0,0,2,0,0
ptbr_dev_track_b_00169,"A lot, I could at least give myself a week's ban.",1,0,0,0,1,0
ptbr_dev_track_b_00170,It's cold or it's lixo. It's a trip.,1,0,0,0,0,0
ptbr_dev_track_b_00171,I'm going to die of hunger. I can't take it anymore.,2,0,0,0,0,0
ptbr_dev_track_b_00172,The worst thing about pedophilia is that it's something that's relatively recent.,1,1,0,0,1,0
ptbr_dev_track_b_00173,to be indecisive too where to do a party kkk to almost give up,0,0,1,0,0,0
ptbr_dev_track_b_00174,I'm going to get dressed and I'm going to get dressed and I'm going to get dressed and I'm going to get dressed and I'm going to get dressed.,0,0,2,0,0,1
ptbr_dev_track_b_00175,"It's 80 kilos of significar gordo, I'll put it in the box.",0,0,0,0,0,0
ptbr_dev_track_b_00176,The mistake of young people is to imagine things that will never happen...,0,0,0,0,1,0
ptbr_dev_track_b_00177,"This speech of yours only makes sense if the lula was illuminated, the lula falou so much shit as Bolsonaro, but ganhou, you know pq?? O populismo dele é mais forte.",1,0,0,0,0,0
ptbr_dev_track_b_00178,The most perfect couple on this site.,0,0,0,2,0,0
ptbr_dev_track_b_00179,So how come you're so much better than Linda H.P.Q.P.?,0,0,0,2,0,0
ptbr_dev_track_b_00180,I don't mean it. I think it's ridiculous to be in love. I'm famous for singing.,0,0,0,0,2,0
ptbr_dev_track_b_00181,I'm just talking shit. I'm working on a job. I'm getting paid for my pension.,0,0,0,1,0,0
ptbr_dev_track_b_00182,He passed me the number of the dps let's go out in general,0,0,0,1,0,0
ptbr_dev_track_b_00183,"My daughter studied in a military college all her life, from the beginning it was sincerely the best option we made.",0,0,0,2,0,0
ptbr_dev_track_b_00184,We don't like it or listen to it.,0,0,2,0,0,0
ptbr_dev_track_b_00185,I hope someone will comment on my love story.,0,0,0,0,0,0
ptbr_dev_track_b_00186,It's a good idea to leave a logical argument. Leave the merdices. Or make serious arguments or give up this feed.,2,0,0,0,0,0
ptbr_dev_track_b_00187,to come um are miserable,1,0,0,0,0,0
ptbr_dev_track_b_00188,"&gt; bb is studying to sell r$ 6,5 bi em acciones and leave the sky <unk>",0,0,0,0,0,0
ptbr_dev_track_b_00189,"Also, I think this kind of argument so overwhelms the idea of being persecuted, which is not true.",0,0,0,0,0,0
ptbr_dev_track_b_00190,"Well, that's important, follow me in front and know when to say no to a situation.",0,0,0,0,0,0
ptbr_dev_track_b_00191,"I'm going to quit smoking my narguines, respect ok?",1,0,0,0,0,0
ptbr_dev_track_b_00192,"We could try to get to 60 miles, but it's 58 miles, I think a lot of people already know about Pauline.",0,0,0,0,0,0
ptbr_dev_track_b_00193,"Caraca, I came to watch them yesterday and I didn't imagine that it would be so crazy.",0,0,0,1,0,1
ptbr_dev_track_b_00194,"Congratulations, we are united, we will win.",0,0,0,2,0,0
ptbr_dev_track_b_00195,Meu filho estuda no CMB!! O melhor colégio com o melhor ensino de Brasília!!! <unk> My son is studying at CMB!! O melhor colégio com o melhor ensino de Brasília!!! <unk> My son is studying at CMB!!,0,0,0,2,0,0
ptbr_dev_track_b_00196,"They'll always appear like this, but you have to get rid of them, and the best remedy for that is to be completely honest, because you're an ""amigo"" but you don't spend your values like you don't return the investment.",0,0,0,0,0,0
ptbr_dev_track_b_00197,Do you want to make a boa?,0,0,0,0,0,0
ptbr_dev_track_b_00198,I saw your sister yesterday. I saw her at the crazy hour. She's a very nice bitch.,0,0,0,2,0,0
ptbr_dev_track_b_00199,It's a beautiful day. It's perfect for taking a shot.,0,0,1,0,0,0
ptbr_dev_track_b_00200,Is that another phrase to silence?,2,0,0,0,0,0
