id,text,anger,disgust,fear,joy,sadness,surprise
amh_dev_track_b_00014,"Victory to Amara Victory to Lfano!!! May the great Amara people continue to strengthen their attack on the remaining army of the Oromo OPL government everywhere!!! The historical enemy number 1 of Amara and Orthodoxy, the Oromo government, is only a few days away from being removed from the face of the earth like a dinosaur!!!",2,0,0,0,0,0
amh_dev_track_b_00015,I don't think this is a good job.,0,1,0,0,0,0
amh_dev_track_b_00016,"What about the mothers of Amara and Afar? What did they say? The invader of the TPLF suddenly arrived at an unexpected hour, crushing their children, daring to kill their cattle, eating their land, eating their homes.",0,1,0,0,1,0
amh_dev_track_b_00017,"Addis Ababa, February 3, 2015 (FBC) Two fires last night caused property damage, the Fire and Emergency Risk Management Task Force said.",0,0,0,0,1,0
amh_dev_track_b_00018,Don't cry when you cry. Don't make me sad. God bless your son.,0,0,0,0,3,0
amh_dev_track_b_00019,Are people who fall in love too soon often gentle?,0,0,0,0,0,0
amh_dev_track_b_00020,Have you ever thought about the indelible terror that creates in the minds of children who are a little older? That's what prosperity is.,0,1,0,0,1,0
amh_dev_track_b_00021,"President Sahle Gold, the diplomat who swore allegiance to you, working with this oppressive government, to make sure that your good name is not forgotten, that you are one of the diplomats criticized by Turkey, that in these five years, the oppression of the Ethiopians has been unjustly punished, that you will not enter here, that the burned mosque, that the churches were burned, that you will be the president.",2,0,0,0,1,0
amh_dev_track_b_00022,"Father, a surprising sermon and a timely lesson in calm and moderation we hear the sermon my God has blessed me with a long life for my teacher amen",0,0,0,2,0,0
amh_dev_track_b_00023,"No, the victory celebration is celebrated wherever it is. I like it. The next salary will come slowly, slowly, the young man and the society will celebrate it well.",0,0,0,2,0,0
amh_dev_track_b_00024,"It was Germany and the Germans who were humiliated and eaten by fascism and Nazism at the end! The Oromo nationalist, so mixed with hatred and hatred, will bring suffering to Oromia with his final defeat.",1,1,0,0,0,0
amh_dev_track_b_00025,"Anchor News Mar 23, 2023 Human rights violations in Ethiopia are at a worrying level: the TPLF from Sh via",0,0,2,0,0,0
amh_dev_track_b_00026,"The giraffe himself shouts at you, ""No, prosperity, shame on the leader who was arrested for making a statement"". It's hard to see how many luxuries my country has suffered without being afraid to go to the bathroom.",0,1,0,0,1,1
amh_dev_track_b_00027,Even to the one who is born to the womb of his mother to the one who hears it continues nothing can be said Allah has forsaken the devils of mankind the pagans of our country what else can be said,0,0,0,0,3,0
amh_dev_track_b_00028,It's a pity that you've all been poisoned by the lies of the liar Abiy Ahmed. It's a pity that Abiy Bikaj has not been sentenced because the funeral has arrived. It's a pity that the media has come down to this point.,1,1,0,0,1,0
amh_dev_track_b_00029,Don't give up on your daughter. It would be great if our father could find the glory of the sea.,0,0,0,0,1,0
amh_dev_track_b_00030,"When the West worries about them, as they are accustomed to, the slander of Russia is forcibly sent to Ukraine, and the slander is uncontrolled, and some media were afraid that such a problem would not come, and now it has become a reality. It is the West and the Europeans who have to take responsibility.",0,0,0,0,0,0
amh_dev_track_b_00031,"Why is it called the hero hero? Nothing has changed in Ethiopia. I mean, where were you? You were lost.",1,0,1,0,0,0
amh_dev_track_b_00032,A South African man has been charged with giving medical advice on TikTok by pretending to be a doctor.,0,0,0,0,0,0
amh_dev_track_b_00033,God is a cruel mother.,0,0,0,0,3,0
amh_dev_track_b_00034,"It's hard to be a bad guy who doesn't stop doing what he's supposed to do. If it's a speech that angers our allies of the day of judgment, Russia, China, Turkey and China, it's hard to be a bad guy who doesn't stop doing what he's supposed to do. I won't forget what America did to us in a thousand years!",0,2,0,0,0,0
amh_dev_track_b_00035,What does a terrorist fan do? He doesn't eat. He's got his own shape.,1,2,0,0,0,0
amh_dev_track_b_00036,"But is there such a thing as a goblin or a gobbo? Well, if he found a questioner who could make a difference, he would have escaped. Don't pay attention to him!",1,1,0,0,0,0
amh_dev_track_b_00037,"You trust in God and he will still fix your life, my sister.",0,0,0,0,1,0
amh_dev_track_b_00038,A video has been released supporting the Synod of the Tigray People; a dangerous card from her church has been leaked via Blessing.,0,1,0,1,0,0
amh_dev_track_b_00039,"Ermi, what's the matter with you? You're looking at an unexpected change. It's too much to ask.",0,0,0,0,0,0
amh_dev_track_b_00040,The man says that the bear is hatred of Tigray without a bear because at this age he has heard of war as a prayer.,0,1,0,0,0,0
amh_dev_track_b_00041,"You are kind, you are good, you are merciful, you are love, you are merciful, you hate sins, but you do not hate the sinner, as we do not hate the wrong, as we do not hate the wrong, as we do not love the wrong, as we do not love the wrong, as we do not love the wrong, as we do not love the wrong.",0,0,0,0,2,0
amh_dev_track_b_00042,When the damage you have done in the past is now costing you.,0,0,0,0,0,0
amh_dev_track_b_00043,"I'm sorry, but you're the one who's the enemy. You're the one who's the snake. You're the one who's the snake.",1,2,0,0,0,0
amh_dev_track_b_00044,"Victory for Israel, death for the terrorists.",0,1,0,0,0,0
amh_dev_track_b_00045,"May the death, persecution and suffering of the people end: 1 Apologize to the Iobek Christians and their followers; 2 Apologize to the TPLF.",0,0,0,0,1,0
amh_dev_track_b_00046,"Congratulations, fans, let's jump the bread in the pot once and for all!!!",0,1,0,0,0,0
amh_dev_track_b_00047,"And my strength and my song is the Lord, and he has become my salvation. - Psalm David Good Day",0,0,0,1,0,0
amh_dev_track_b_00048,Is it possible to fix the toxic air of the Indian capital with man-made rain?,0,0,0,0,0,0
amh_dev_track_b_00049,The priesthood of the Oromia Church in the days of good deeds,0,0,0,1,0,0
amh_dev_track_b_00050,The ministry said it would work to start education that would accompany the Tigray war.,0,0,0,0,0,0
amh_dev_track_b_00051,"We remember the favor of the one who stole our sea, so you say it's the favor of the one, and our evil envy is that you, Nachu, Ethiopian, have found the country that gives the sea, and in a severe shock, you suddenly wake up from your sleep, and the thing that doesn't protect you, this favor, you say, is the power of Isaiah, Tigray, you may have been a thief.",1,1,0,0,0,0
amh_dev_track_b_00052,"The woman who gave you strength, the strong woman, God will fulfill the rest of your days.",0,0,0,0,3,0
amh_dev_track_b_00053,"No, it's not about defeating the Ammars. If you sit down, it'll come to you. They're committing a terrible atrocity by strangling the Ammars, tying them up, robbing them, robbing them.",1,1,0,0,0,0
amh_dev_track_b_00054,"I agree that the problems and suffering of our country are many times worse than theirs, but if we are not spared, we will pass on our own pain and suffering to another country, the desert of Hula.",1,2,0,0,0,0
amh_dev_track_b_00055,Wagner is the backbone of America.,0,0,0,0,0,0
amh_dev_track_b_00056,"Dr. Abiy, you have suffered a lot, but you have stood with your people, you have stood with your people, you have come here, thank God for your help, we respect Ethiopia, we respect Ethiopia, all those who know you to work harder than this, cut off Ethiopia is big.",0,0,0,2,0,0
amh_dev_track_b_00057,"He opposed the Muslim elite of Amhara because he believed that it had a directional hatred, because he used the power of the state to weaken the Muslims.",1,0,0,0,0,0
amh_dev_track_b_00058,From the war of Adi Afoomga Isu? From the war of Adi Afoomga Isu? From the war of Adi Afoomga Isu? From the war of Adi Afoomga Isu? From the war of Adi Afoomga Isu? From the war of Adi Afoomga Isu?,0,1,0,0,0,0
amh_dev_track_b_00059,Is this my concern?,0,0,2,0,0,0
amh_dev_track_b_00060,"The fact that the US has been able to get its hands on the ""special"" is a testament to the fact that the US has been able to get its hands on the ""special"" and the US has been able to get its hands on the ""special"" and the ""special"" and the ""special"" and the ""special"" and the ""special"" and the ""special"" and the ""special"" and the ""special"" and the ""special"".",0,1,0,0,0,0
amh_dev_track_b_00061,"When you lie, Israel is not a country that you call home, and you know it's a country that was created after 1948.",0,2,0,0,0,0
amh_dev_track_b_00062,I have great respect for both of them. I love the calmness and maturity of Jawar's change of character. I feel that he has completely changed. I also love the expression that he expressed how he could have done something different if he had known Ethiopia as he now knows it.,0,0,0,2,0,0
amh_dev_track_b_00063,"It is very sad that all this is a massacre, he killed fifty innocent citizens, knowing the spelling, the enemy of the Palestinian people is the terrorist Hamas, and America is the children of the Palestinian people.",0,0,0,0,3,0
amh_dev_track_b_00064,What do you mean by thinking that the Ethiopian people are being killed and kidnapped in a country where the Ethiopian people are being killed and kidnapped in a country where the Ethiopian people are being killed and kidnapped in a country where the Ethiopian people are being killed and kidnapped in a country where the Ethiopian people are being killed and kidnapped in a country where there is no government and no government?,2,0,0,0,2,0
amh_dev_track_b_00065,When did this rope go into the mouth of a moment?,0,1,0,0,0,0
amh_dev_track_b_00066,In Africa due to many wars and shame we find it as corruption and misuse of power outside the law by government officials in high leadership position.,1,0,0,0,0,0
amh_dev_track_b_00067,"There's nothing new in Beck's more than 2,000-year-old account of the agony of her life, from Jews to Roman priests to break Beck's heart.",1,0,0,0,0,0
amh_dev_track_b_00068,How was your evening about Abu Qawstoos you were with the community of Zainab about the Safavids and the work they did during their stay in the area and the miracles they performed I would like to share with you I would like you to indicate your address,0,0,0,1,0,0
amh_dev_track_b_00069,"Hey, Bismillah, I've been to a place I don 't know. If it was a good thing I 'd be there today, I wouldn 't have come.",0,0,0,0,1,0
amh_dev_track_b_00070,What has changed to a good relationship? Abiy handed over the victory of Ethiopia to the TPLF and the number two government of the EPRDF led by the Oromo ideological supremacy.,1,1,0,0,0,0
amh_dev_track_b_00071,"This man, when we say we don't understand each other, is going to follow us into a war with someone else. This is a man who is tall.",1,2,0,0,0,0
amh_dev_track_b_00072,"You are the hero, the creator, the reminder of the forgotten.",0,0,0,1,1,0
amh_dev_track_b_00073,"Look at the work of the extremist group? The report is from the Mount Elias Communication. In the monasteries, we train with Temo, we dig a hole, we shoot, and then when it spreads, it says that a terrorist has been killed. A throat-splitting terrorist named Fano must be eliminated.",0,1,0,0,0,0
amh_dev_track_b_00074,"Of the eighty-six nations, my religion, my language, my nation, my identity, my idea alone is number one. Who is the main one who ends his own parties while competing with the clans and clashing with the government?",1,0,0,0,0,0
amh_dev_track_b_00075,Ethiopia was ranked first among the countries that could not pay their debts.,0,0,0,0,1,0
amh_dev_track_b_00076,"Instead of working to free our people from this suffering, these shamans are busy creating a humanitarian crisis like the one in Addis Ababa.",2,1,0,0,0,0
amh_dev_track_b_00077,It's amazing and amazing to believe that we got up from our drunken stupor and came here. It's also amazing and amazing to see the courage to get up from our stupor and come here. It's amazing and amazing.,0,0,0,1,0,1
amh_dev_track_b_00078,"The people of this village comment that I am amazed by the endless crying of children, the crying of children, the crying of children, the crying of children, the crying of children, the crying of children, the crying of children, the crying of children.",0,0,0,0,1,1
amh_dev_track_b_00079,The truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth is the truth,1,1,0,0,1,0
amh_dev_track_b_00080,I saw it as a dog that had run away from its master. Now suddenly it kicked and when it found its master's house it cut its tail.,0,1,0,0,0,0
amh_dev_track_b_00081,Des says it best!It is the best prank,0,0,0,2,0,0
amh_dev_track_b_00082,"Iya is supposed to support the freedom struggle of the Palestinians, she is supposed to support the oppressive force that slaughters women and children, and she is supposed to oppose the oppressive force that slaughters women and children, and she is supposed to oppose the oppressive force that slaughters women and children.",1,0,0,0,0,0
amh_dev_track_b_00083,Let's fight this fraudulent woman together. She's a Lucifer worshipper.,0,2,0,0,0,0
amh_dev_track_b_00084,"My blood is thicker than my liver, I think I'm trained.",2,1,0,0,0,0
amh_dev_track_b_00085,"The Israeli-Palestinian coalition, known as Hamas, said in a statement that the Israeli-Palestinian conflict has resulted in ""a lot of deaths and a lot of property damage"" in the wake of the surprise attacks on Israeli cities on Saturday and the retaliatory actions taken by Israel.",0,0,0,0,1,0
amh_dev_track_b_00086,"There's a confused man named Abyu Birle. He wrote a self-defeating personal story like Bite. He and his generation are obsessed with the blind blindness of socialism, which they don't know the style of.",0,2,0,0,0,0
amh_dev_track_b_00087,Make your death near you you are a conspiracy theorist a fairy tale father the main Ethiopian Jobeiden you are a woman you are a woman,0,3,0,0,0,0
amh_dev_track_b_00088,The National Reform Commission denied that the information on the page was false.,0,0,0,0,0,0
amh_dev_track_b_00089,I'm afraid this is a cruel thing to do. She's taken a lot of houses and bought a lot of stuff. She's been thinking about it. She's been thinking about it. She's been thinking about it.,0,0,0,0,1,0
amh_dev_track_b_00090,"It's your water, the political power of the time, you've done all your national responsibility for you, this is the work that has increased your weakness, you've been overwhelmed, you've been overwhelmed by the political power of Ethiopian politics, you've been overwhelmed by the political power of Ethiopia, you've been overwhelmed by the political power of Ethiopia, you've been overwhelmed by the political power of Ethiopia.",0,0,0,1,0,0
amh_dev_track_b_00091,The fact that the lemon itself did not enter the supermarket at this time makes the case more worrying.,0,0,1,0,0,0
amh_dev_track_b_00092,"That's a great idea. How is that possible? But they can do everything, right? It used to be digital tyranny, and now I'm confused as to who I call digital.",0,1,0,1,0,0
amh_dev_track_b_00093,The world today has made me understand you very much because I am your constant admirer emotionally 1 time 2 times I ask you to sincerely apologize for the comment I gave you I ask you to apologize to me sincerely I ask you to apologize to me sincerely I ask you to apologize to me sincerely I ask you to apologize to me sincerely,0,0,0,2,0,0
amh_dev_track_b_00094,May the Holy Bread of Rest give you the power of special powers.,0,0,0,0,0,0
amh_dev_track_b_00095,It is the continuation of the suffering of the people of Amhara who continue to be oppressed.,1,1,0,0,0,0
amh_dev_track_b_00096,"Singapore's passport has been called the world's strongest, while Ethiopia's has been upgraded.",0,0,0,1,0,0
amh_dev_track_b_00097,"So since you started singing that it's murderous love, but in Oromia, the villagers are evicted from their homes, killed, and this love is murderous race that loves it?",1,1,0,0,0,0
amh_dev_track_b_00098,It is as if he were always in danger of evil. There is no one in the world who fears death as much as Judah.,0,0,0,0,0,0
amh_dev_track_b_00099,"I wonder where they're coming from, but they're looking for it.",0,0,0,0,0,0
amh_dev_track_b_00100,The Minister of Water and Energy is used to preach about racism. Ethiopia has fallen into the hands of dangerous people.,1,1,0,0,0,0
amh_dev_track_b_00101,And the Jews are of the disbelievers. Allah is the loser.,1,1,0,0,0,0
amh_dev_track_b_00102,"The proof is that when the rebels attacked our soldiers, the Amhara Special Forces, including the Fano and the Shift, entered the war and the current problem is, of course, Eritrea.",1,0,0,0,0,0
amh_dev_track_b_00103,"Above all, the terrorist is a devil named Nityanahu, who, whenever he comes to power, there is war, and the extremists follow him, and one of his brigades is called Hamas.",1,2,0,0,0,0
amh_dev_track_b_00104,"There are 149,000 of them and most of them are in the camp and they went to Kenya and Uganda for a lot of money. They went to Juba. You can get it directly from UNHCR.",1,1,0,0,0,0
amh_dev_track_b_00105,"God bless the Prime Minister who has given us a government that prevents and hates corruption and exploitation in my country, Dr. Abiy, we do not thank God for giving us a government that hates and hates corruption and exploitation in my country, Dr. Abiy, we do not thank God for giving us a government that hates and hates corruption and exploitation.",0,0,0,1,0,0
amh_dev_track_b_00106,"Mr. Juhar fled from the threat of hatred and racism that Mr. Juhar had sown and fled to the neighboring country of Kenya, where he is respected as a man and not a man because of his race. This same mistaken hatred and racism has brought him the recognition of his followers. There will be a king who will live a peaceful life.",2,2,0,0,0,0
amh_dev_track_b_00107,"And then you're gonna be a rich prankster, you're gonna be called pastor mike, and you're gonna miss that prank, and now we're gonna have to go through a lot of blood, please.",0,0,0,1,0,0
amh_dev_track_b_00108,Look at the saints of the community that white single green yellow red the glittering beautiful where did you leave this fear does not go anywhere and your end is death,1,0,0,0,1,0
amh_dev_track_b_00109,May God give their parents comfort the death of a child is very painful beyond description it is very painful and it is difficult to comfort,0,0,0,0,3,0
amh_dev_track_b_00110,I'm the one who's been screaming at you. I'm the one who's been screaming at you. I'm the one who's been screaming at you.,0,3,0,0,0,0
amh_dev_track_b_00111,"Oh, it hurts so much, it hurts so much, Lord, how many kinds of people are there?",0,0,0,0,2,0
amh_dev_track_b_00112,A real man learns from the Spanish. You're a racist.,1,1,0,0,0,0
amh_dev_track_b_00113,"Five more people have been killed by militants in the R.A.C., where many have been killed in recent weeks.",0,0,0,0,1,0
amh_dev_track_b_00114,"Egypt, Yemen, Syria... do they worship the devil?",0,0,0,0,0,0
amh_dev_track_b_00115,"And in Ethiopia Somalia, flooding caused by heavy rains in Ethiopia displaced 30,000 families.",0,0,0,0,1,0
amh_dev_track_b_00116,"Coffee is a gift from the worst people, but who made it a culture with the name Abol Tona Berka?",0,0,0,0,0,0
amh_dev_track_b_00117,"<unk> The dictator who doesn't count his offspring, the dictator who doesn't count his offspring, the OLP heretic Abiy Ahmed <unk> our offspring came to destroy us. <unk>",0,3,0,0,0,0
amh_dev_track_b_00118,"I'm not sure if I'm going to be able to tell you how to do it, but I'm not going to be able to tell you how to do it. I'm not going to tell you how to do it. I'm not going to tell you how to do it.",0,3,0,0,0,0
amh_dev_track_b_00119,Please return to the cradle if in your time there is much to weep for the loss of peace and love and death if you are asked to lead something as great as a country where displacement is common,0,0,0,0,2,0
amh_dev_track_b_00120,It is strange that on the day of distress she knew how to pray. We see the invaders of Ichki weighing their defeat even more seriously than all those Jews for whom this pity did not create.,2,1,0,0,0,0
amh_dev_track_b_00121,The Tibetan people were shocked and cried when they heard that Hamas had not been defeated and began to cry. All the children and women said that Hamas was dead and Israel would continue.,0,2,0,0,0,0
amh_dev_track_b_00122,"The Ethiopian people are a fierce people who do not know the difference between friend and enemy. President Isaias Afwerki returned to bring the rebellion to peace in the days of the king. At that time, he was given thirty thousand rupees. If he was kidnapped by the CIA and poisoned the rebellion leaders, he is a traitor who founded the rebellion to separate Eritrea from Ethiopia.",0,1,0,0,0,0
amh_dev_track_b_00123,I entrust my mother to God without delay death before me long life and health is the most pleasant thing for our mothers what you have done mother and make your children happy make you happy,0,0,0,2,0,0
amh_dev_track_b_00124,Why did the French turn their faces to the interests of the West in 2023?,0,0,0,0,0,0
amh_dev_track_b_00125,"It's not the migration of the world from the countryside to the city that's causing the government to fail, it's not the deportation of the deceased Abe, it's the nightmare of the threat.",0,1,0,0,0,0
amh_dev_track_b_00126,You're a racist. How many people have been killed because of you?,0,2,0,0,0,0
amh_dev_track_b_00127,But the doctor is very good for Jahangir.,0,0,0,1,0,0
amh_dev_track_b_00128,"The deaths of civilians are in no way condoned. Israel's actions and current retaliation are condemnable, not condoned, as they constitute a war crime of genocide.",1,0,0,0,0,0
amh_dev_track_b_00129,"I'm not sure if you're familiar with the phrase ""the two of you are lying, you've betrayed your wife, she's your wife, so how can two traitors live in peace and harmony?""",1,2,0,0,0,0
amh_dev_track_b_00130,The winners of the African Cup of Nations were rewarded with money and a Villa award.,0,0,0,1,0,0
amh_dev_track_b_00131,say what you want in the current politics no one is in danger like amara no one is in danger like amara no one is in danger like amara no one is in danger like amara no one is in danger like amara no one is in danger like amara no one is in danger like amara no one is in danger,1,0,0,0,0,0
amh_dev_track_b_00132,It hurts so much. It's cruel.,0,0,0,0,2,0
amh_dev_track_b_00133,"The God of Abraham, of Jacob, of Isaac means not the same as Abraham O Jacob O Isaac O pray for me",0,0,0,0,0,0
amh_dev_track_b_00134,"You are a radical Muslim Israel, not a terrorist who lives in a rat hole, a rat hole, sorry, a country of heroes who drove the Arab countries out of their homes in a six-day war, a country of heroes who work like you're tired of making noise, who are educated, who are technologically advanced, who are not tired and drunk.",0,2,0,0,0,0
amh_dev_track_b_00135,"""Uff Jahan"", he said, ""I was awakened by the love of the Lord, but it is always the opposite"".",0,0,0,0,2,0
amh_dev_track_b_00136,Roha news unexpected conversation of the authorities! The professor is dead! The drought issue has created another problem! The smell of water via <unk>,0,0,0,0,0,0
amh_dev_track_b_00137,The pastor is upset because he is turning the truth into a lie.,0,1,0,0,0,0
amh_dev_track_b_00138,The Egyptian president's denial of al-Sisi's bid for the presidency of Mexico has become a topic of discussion.,0,0,0,0,0,0
amh_dev_track_b_00139,"To tell the truth, it's not surprising, but it's sad, that people who have left the world and joined the political arena as fathers who live in the house of God, who have trusted only in God, who have put their glory on God, who have joined the political arena as fathers who have been deceived and deceived, are racist.",0,0,0,0,2,0
amh_dev_track_b_00140,"Is it my prank, too, that you don't say?",0,0,0,0,0,0
amh_dev_track_b_00141,"A self-confident, educated, good person who politely accepts the demands of protesters who are peacefully demonstrating against the government he represents.",0,0,0,2,0,0
amh_dev_track_b_00142,"You'll never be balanced, you'll never be balanced, you'll never be balanced, you'll never be balanced, you'll never be balanced, you'll never be balanced.",1,2,0,0,0,0
amh_dev_track_b_00143,Peace my dear Ethiopian people today even if we are tired or we are tired let me just say one truth that I have noticed in many yes in ethnicity in ethnicity in color in color in color often in things he does not say ethnicity in ethnicity and religion but I have not seen the worse of the two color and religion now I want to improve on both it is enough to watch and listen to the politics of our ethnicity when I come by race,1,1,0,0,0,0
amh_dev_track_b_00144,Why do you think the song is useful? You say that the passenger is emotional.,0,0,0,0,0,0
amh_dev_track_b_00145,Yesterday you frightened this mindless herd with the pretense that we had found a port on the Red Sea. Today you have created another system of fraud.,2,1,0,0,0,0
amh_dev_track_b_00146,"Of course, it's ten times better than being a useless domestic donkey.",0,1,0,0,0,0
amh_dev_track_b_00147,"Before the blood of your friends dries up, it is a shame that our country turns to the terrorists who have dared to invade Ethiopia and push and kill the poor people who supported you.",1,0,0,0,1,0
amh_dev_track_b_00148,There will come a time when the truth of the Ethiopian Broadcasting Corporation's truth will not be the truth then your children will be ashamed to see the mother's report and history and live for the people until the human anger is like the stomach of a man,1,1,0,0,0,0
amh_dev_track_b_00149,Refuse to deny the death of the evil one who is falling while the Ethiopians are winning the victory of all the evil ones.,1,2,0,0,0,0
amh_dev_track_b_00150,"Is the IBC Ethiopian or American? Do you meet the media criteria? You are a disgrace. Even if you are not Ethiopian media, you are not suitable for the news coverage of the village.",1,2,0,0,0,0
amh_dev_track_b_00151,Breaking news Yoni Ma now surprisingly with concrete evidence here is 18April2023 via,0,0,0,0,0,0
amh_dev_track_b_00152,Short joke one thief are you a dangerous thief right? they say yes I say nothing so far one or two of my jobs have been closed I've been approached on my way out?,0,0,0,0,0,0
amh_dev_track_b_00153,"And I'm very grateful to you! because the hatred for the Oromo people, the hatred for the government, the hatred for the Oromo people, the hatred for the Oromo people, the hatred for the Oromo people, the hatred for the Oromo people, the hatred for the Oromo people, the hatred for the Oromo people, the hatred for the Oromo people.",0,1,0,0,0,0
amh_dev_track_b_00154,"The man who was born blind, and whose sight was blinded by the evil one, was he who was to be put to death? - The Bible says, ""The wicked will perish, and the righteous will be destroyed, and the wicked will be cut off from the earth."" - Proverbs 30:6, 7",0,2,0,0,0,0
amh_dev_track_b_00155,The father who was returning with his son died in a traffic accident with his son.,0,0,0,0,1,0
amh_dev_track_b_00156,The product of the moment you look at your gaze is the product of the moment you rewrite your body version.,0,0,0,0,0,0
amh_dev_track_b_00157,Spices of the ear You're working on most of your dinner right now But good work time When you're done with your work Look at it I'll give you the scent of your mother's clothes,0,0,0,0,0,0
amh_dev_track_b_00158,"It's called ""think about whether or not you're going to quit"". Anyway, that's a good comment.",0,0,0,1,0,0
amh_dev_track_b_00159,"You are the creatures of the world who say that the hand of the TPLF is in the hands of the TPLF when the flood comes, you are the ones who brought the war in the time when the people of Ethiopia are living together, and by doing so, you have brought destruction to you, but the people of Tigray and Amhara are always one. The people of Ethiopia are one.",1,2,0,0,0,0
amh_dev_track_b_00160,You should be more than that. You love them.,0,0,0,1,0,0
amh_dev_track_b_00161,The Amhara irredentist woman There was no people called Amhara when she was called Asum I will work to restore civilization when she was but it is wonderful in the 21st century,0,1,0,0,0,1
amh_dev_track_b_00162,"""For the LORD has spoken: 'Because the Philistines have become arrogant and have turned to evil, and have sought to destroy Judah with enmity, therefore, thus says the LORD, I will raise up My anger against the Philistines and cut off the LORD's anointed from the coast, and I will execute vengeance on them with a great vengeance and punish them with a great plague.' "" (Ezekiel 25: 15-17 ESV)",0,0,0,0,0,0
amh_dev_track_b_00163,What I understand is that many men and women are not thieves and thieves are not accomplices of the thieves his sister is good even if he survives you are still protecting yourself,0,0,0,1,0,0
amh_dev_track_b_00164,"You say that peace is forbidden by the government, you leave the defense, you are forbidden to open war everywhere, but you do not reject the rebellion that we serve everywhere.",1,0,0,0,0,0
amh_dev_track_b_00165,No one passes his day his soul is no better than the youths he has killed for power praising their leaders if he wounds them with his feet no one passes his day he sees not only death but also judgment,2,0,0,0,0,0
amh_dev_track_b_00166,Zarbabal knowledge is lost while walking by chance we had a port you see from Haileslaase and the story that was before he does not know the history well he should know the history because we were deceived by the rulers because we were not our fathers who bothered us better if we stayed in Ethiopia we were better than the ones who were before we are better than that we are fighting to get more recognition and flying if we start controlling our country,1,1,0,0,0,0
amh_dev_track_b_00167,"Indeed, Hitler was not cruel, but far-sighted!!!",0,0,0,0,0,0
amh_dev_track_b_00168,The New York Times sued Microsoft and OpenAI to pay 'billions' of dollars in compensation.,0,0,0,0,0,0
amh_dev_track_b_00169,"Don't laugh at me, pray for our country or pray for the hearts of those who are thrown into the religious world, the world will be victorious where our country is thirsty.",1,0,0,0,0,0
amh_dev_track_b_00170,"Egypt will win forever why do you say that a violent bloodthirsty woman is a brave child killer because if it is not by them, then it will be by the evil Amara. Amara Fano will not marry him.",0,2,0,0,0,0
amh_dev_track_b_00171,The American shot and killed the taxi driver who said she was going to kidnap me.,0,0,0,0,1,0
amh_dev_track_b_00172,He thinks he can talk without knowledge without information. He thinks he can talk without knowledge. He thinks he can talk without information. He thinks he can talk without knowledge.,0,0,0,1,0,0
amh_dev_track_b_00173,And the battle of Alexander's armor began in the desert? The wandering soul is saddened by the fact that no one has survived in history after the commander David. It brings results and also my prayer is that he does not die.,0,0,0,0,1,0
amh_dev_track_b_00174,"We believe that this time we were chosen to say no more to the Abbot Irri, but now we are saddened that he has openly and openly attacked the church with partiality.",0,0,0,0,2,0
amh_dev_track_b_00175,"Other regional heads of government, including the President of the Amhara Region, entered the city of Mekelle.",0,0,0,0,0,0
amh_dev_track_b_00176,The offices of the European Union Parliament were raided in connection with a corruption investigation.,0,0,0,0,0,0
amh_dev_track_b_00177,"I wonder why most of the Islamic and religious countries are not the enemies of Israel, the enemies of Israel, the enemies of Israel, the enemies of Israel, the enemies of Israel, the enemies of Israel, the enemies of Israel.",1,0,0,0,0,1
